lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.204307
# Diagonal elements of inverse mass matrix:
# 0.000495151, 4.12255e-05
-46.6205,0.998433,0.204307,3,15,0,49.8105,0.230625,0.0119008,0.230625,0.0119008,3.26028e+07,1.37003e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8178,23.872,23.797,23.7407,23.8135,23.8111,23.7944,23.7996,23.7887,23.7878,23.7565,23.7881,23.8241,23.7962,23.7907,23.8019,23.7919,23.8127,23.7869,23.8133,23.7731,23.769,23.8152,23.8248,23.8113,23.7558
-46.5322,0.965364,0.204307,3,11,0,47.0889,0.225989,0.0110213,0.225989,0.0110213,3.25939e+07,1.36985e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8476,23.7901,23.8164,23.8704,23.7953,23.7389,23.8116,23.809,23.7921,23.7971,23.786,23.785,23.7533,23.7847,23.8204,23.7922,23.7864,23.7972,23.7868,23.8071,23.7808,23.8065,23.7655,23.7602,23.8053,23.8133,23.7966,23.7373
-47.3819,0.90281,0.204307,2,7,0,47.5935,0.226193,0.0141887,0.226193,0.0141887,3.26065e+07,1.37011e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7706,23.7404,23.7722,23.7681,23.8749,23.8097,23.873,23.8488,23.7916,23.8179,23.8722,23.7972,23.7409,23.8139,23.8115,23.7948,23.8,23.7893,23.7885,23.7572,23.789,23.8251,23.7974,23.7921,23.8036,23.7938,23.815,23.7897,23.8167,23.7772,23.7744,23.8221,23.8339,23.8257,23.7773
-47.4093,0.994866,0.204307,1,1,0,47.5788,0.226572,0.0141533,0.226572,0.0141533,3.26068e+07,1.37012e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8097,23.8731,23.8489,23.7916,23.818,23.8722,23.7973,23.741,23.8139,23.8116,23.7949,23.8002,23.7894,23.7886,23.7573,23.7891,23.8253,23.7975,23.7923,23.8038,23.794,23.8151,23.7899,23.8169,23.7774,23.7746,23.8223,23.8342,23.8259,23.7775
-48.044,0.940085,0.204307,2,3,0,48.3715,0.21225,0.0112725,0.21225,0.0112725,3.25785e+07,1.36952e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8452,23.7875,23.8136,23.8674,23.792,23.7353,23.8077,23.8049,23.7876,23.7923,23.7809,23.7795,23.7474,23.7784,23.8136,23.7849,23.7787,23.7888,23.7778,23.7974,23.7704,23.7952,23.7533,23.7468,23.7906,23.7974,23.779,23.7188
-46.7412,0.999591,0.204307,3,15,0,49.283,0.232449,0.0118529,0.232449,0.0118529,3.26047e+07,1.37007e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7707,23.7406,23.7723,23.7682,23.8751,23.8098,23.8732,23.849,23.7918,23.8181,23.8724,23.7974,23.7411,23.814,23.8117,23.795,23.8002,23.7894,23.7886,23.7572,23.7889,23.825,23.7971,23.7917,23.803,23.7931,23.8139,23.7883,23.8148,23.7746,23.7707,23.817,23.8268,23.8135,23.7579
-51.2448,0.715583,0.204307,2,3,0,51.8105,0.230755,0.00570349,0.230755,0.00570349,3.25782e+07,1.36952e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8076,23.8707,23.8463,23.7887,23.8148,23.8687,23.7934,23.7368,23.8092,23.8065,23.7892,23.794,23.7825,23.7811,23.7491,23.78,23.8152,23.7864,23.7799,23.7898,23.7785,23.7976,23.7698,23.7935,23.7504,23.7413,23.7819,23.7835,23.7515,23.6704
-47.2671,1,0.204307,2,7,0,50.6797,0.236903,0.0119,0.236903,0.0119,3.26101e+07,1.37019e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.8739,23.8498,23.7927,23.8191,23.8734,23.7985,23.7423,23.8154,23.8131,23.7965,23.8018,23.7912,23.7904,23.7593,23.7911,23.8274,23.7997,23.7944,23.806,23.7962,23.8173,23.7919,23.8188,23.7789,23.7755,23.8223,23.8326,23.8201,23.7653
-48.3416,0.827923,0.204307,3,7,0,49.8528,0.246275,0.0112131,0.246275,0.0112131,3.26183e+07,1.37036e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7697,23.8767,23.8116,23.8752,23.8512,23.7942,23.8207,23.8752,23.8005,23.7444,23.8176,23.8155,23.7991,23.8046,23.7941,23.7936,23.7626,23.7947,23.8312,23.8037,23.7987,23.8106,23.8011,23.8225,23.7975,23.8247,23.7852,23.7821,23.8292,23.8397,23.827,23.7708
-49.0858,0.873118,0.204307,1,1,0,49.255,0.246475,0.011866,0.246475,0.011866,3.26211e+07,1.37042e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7718,23.7418,23.7738,23.7699,23.8769,23.8119,23.8755,23.8515,23.7945,23.8211,23.8756,23.8009,23.7449,23.8181,23.816,23.7997,23.8052,23.7949,23.7944,23.7635,23.7956,23.8322,23.8049,23.8,23.812,23.8026,23.8242,23.7994,23.8269,23.7877,23.7851,23.8328,23.8441,23.8331,23.7792
-46.5816,0.999964,0.204307,3,15,0,49.1265,0.218108,0.0123635,0.218108,0.0123635,3.25899e+07,1.36976e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.771,23.7667,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7941,23.7376,23.8102,23.8076,23.7905,23.7955,23.7843,23.7831,23.7514,23.7827,23.8183,23.79,23.7841,23.7948,23.7843,23.8045,23.7782,23.8039,23.763,23.7579,23.8033,23.8121,23.7978,23.7424
-46.6456,0.925384,0.204307,2,7,0,47.1499,0.220986,0.0138121,0.220986,0.0138121,3.2599e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.8121,23.8096,23.7927,23.7978,23.7869,23.7859,23.7544,23.786,23.8219,23.7939,23.7884,23.7995,23.7894,23.8102,23.7845,23.811,23.7709,23.7673,23.8143,23.8251,23.8151,23.765
-47.1212,0.89134,0.204307,3,15,0,48.574,0.229977,0.00906451,0.229977,0.00906451,3.25908e+07,1.36978e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7672,23.8739,23.8086,23.8718,23.8475,23.79,23.8163,23.8703,23.7952,23.7387,23.8114,23.8088,23.7918,23.7968,23.7856,23.7845,23.7528,23.7841,23.8197,23.7913,23.7854,23.7959,23.7853,23.8053,23.7786,23.8037,23.7622,23.7557,23.7994,23.8054,23.7838,23.7174
-46.6096,0.917459,0.204307,3,11,0,48.678,0.221892,0.0135499,0.221892,0.0135499,3.2599e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.8721,23.8478,23.7904,23.8167,23.8708,23.7958,23.7394,23.8122,23.8097,23.7928,23.7979,23.787,23.786,23.7545,23.7861,23.822,23.794,23.7884,23.7996,23.7895,23.8102,23.7845,23.811,23.7708,23.7671,23.8139,23.8246,23.814,23.7631
-46.7065,0.994914,0.204307,2,3,0,46.7362,0.215797,0.0124791,0.215797,0.0124791,3.25876e+07,1.36971e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7707,23.7664,23.873,23.8076,23.8707,23.8463,23.7888,23.8149,23.8689,23.7936,23.7371,23.8096,23.807,23.7899,23.7947,23.7835,23.7823,23.7505,23.7817,23.8173,23.7889,23.7829,23.7935,23.7829,23.8031,23.7766,23.8022,23.7612,23.756,23.8013,23.81,23.7956,23.7403
-46.9401,0.953829,0.204307,1,1,0,46.9484,0.214813,0.0121769,0.214813,0.0121769,3.25852e+07,1.36966e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7662,23.8728,23.8074,23.8704,23.8461,23.7884,23.8146,23.8685,23.7932,23.7366,23.8091,23.8064,23.7893,23.7941,23.7828,23.7815,23.7497,23.7808,23.8163,23.7878,23.7818,23.7923,23.7816,23.8016,23.775,23.8004,23.7591,23.7536,23.7985,23.8067,23.7913,23.7348
-46.56,0.990485,0.204307,3,11,0,47.1272,0.213234,0.0136485,0.213234,0.0136485,3.25892e+07,1.36975e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.8689,23.7937,23.7371,23.8097,23.807,23.79,23.7949,23.7837,23.7825,23.7507,23.782,23.8176,23.7893,23.7835,23.7942,23.7837,23.804,23.7778,23.8037,23.763,23.7585,23.8046,23.8144,23.8027,23.7512
-46.5533,0.947145,0.204307,2,3,0,47.0261,0.211673,0.0143402,0.211673,0.0143402,3.25901e+07,1.36977e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8707,23.8464,23.7888,23.815,23.8689,23.7937,23.7371,23.8097,23.8071,23.79,23.7949,23.7838,23.7826,23.7509,23.7822,23.8178,23.7896,23.7837,23.7945,23.7842,23.8046,23.7785,23.8045,23.7641,23.7599,23.8064,23.8169,23.8068,23.7574
-47.8315,0.987019,0.204307,3,11,0,48.5259,0.18017,0.0200267,0.18017,0.0200267,3.25752e+07,1.36945e+06,57571.6,23.8143,23.7543,23.7791,23.7775,23.7782,23.7679,23.7373,23.7687,23.7641,23.8705,23.8048,23.8676,23.843,23.7851,23.8111,23.8647,23.7891,23.7323,23.8045,23.8015,23.7841,23.7887,23.7771,23.7756,23.7435,23.7744,23.8097,23.781,23.7749,23.7853,23.7747,23.7949,23.7688,23.795,23.7549,23.7519,23.8003,23.8141,23.8135,23.7785
-46.7192,0.981305,0.204307,4,19,0,49.5378,0.239082,0.0085805,0.239082,0.0085805,3.25996e+07,1.36997e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.8731,23.8489,23.7916,23.818,23.8722,23.7972,23.7408,23.8137,23.8113,23.7945,23.7996,23.7887,23.7878,23.7563,23.7878,23.8237,23.7956,23.7899,23.8009,23.7905,23.8109,23.7846,23.8102,23.769,23.7632,23.8073,23.8138,23.7925,23.7255
-46.6545,0.981698,0.204307,3,15,0,47.2612,0.211773,0.0135751,0.211773,0.0135751,3.25872e+07,1.3697e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7662,23.8728,23.8074,23.8704,23.8461,23.7885,23.8146,23.8685,23.7933,23.7367,23.8092,23.8065,23.7894,23.7943,23.783,23.7818,23.75,23.7812,23.8168,23.7884,23.7824,23.7931,23.7826,23.8028,23.7764,23.8022,23.7614,23.7566,23.8025,23.8121,23.8,23.748
-47.0824,0.996145,0.204307,3,11,0,47.6117,0.196368,0.0180017,0.196368,0.0180017,3.25864e+07,1.36969e+06,57571.6,23.8145,23.7547,23.7796,23.7782,23.7789,23.7689,23.7384,23.7699,23.7655,23.872,23.8065,23.8695,23.8451,23.7874,23.8135,23.8673,23.792,23.7353,23.8078,23.8051,23.7879,23.7927,23.7814,23.7802,23.7484,23.7796,23.8152,23.7869,23.781,23.7919,23.7816,23.8021,23.7763,23.8028,23.7629,23.76,23.8082,23.8214,23.8182,23.7787
-46.8472,0.911593,0.204307,2,5,0,47.8527,0.203533,0.0167142,0.203533,0.0167142,3.25898e+07,1.36976e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7882,23.8144,23.8683,23.793,23.7365,23.809,23.8063,23.7893,23.7941,23.7829,23.7818,23.75,23.7814,23.8171,23.7888,23.7831,23.794,23.7837,23.8043,23.7785,23.805,23.765,23.7619,23.8096,23.822,23.8167,23.7741
-46.8083,1,0.204307,2,3,0,46.8504,0.202664,0.0165413,0.202664,0.0165413,3.25881e+07,1.36972e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7927,23.7361,23.8086,23.8059,23.7888,23.7937,23.7824,23.7812,23.7494,23.7807,23.8163,23.7881,23.7822,23.7931,23.7827,23.8032,23.7773,23.8037,23.7636,23.7602,23.8077,23.8198,23.814,23.7707
-47.1369,0.991196,0.204307,3,9,0,47.4129,0.194202,0.0170914,0.194202,0.0170914,3.25803e+07,1.36956e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7685,23.7381,23.7695,23.7651,23.8715,23.8059,23.8688,23.8444,23.7866,23.8126,23.8664,23.7909,23.7342,23.8066,23.8037,23.7864,23.7911,23.7796,23.7783,23.7463,23.7773,23.8127,23.7842,23.7781,23.7886,23.7781,23.7982,23.772,23.798,23.7575,23.7537,23.8009,23.8128,23.8071,23.7647
-47.8092,0.955014,0.204307,4,19,0,48.2257,0.254039,0.00477136,0.254039,0.00477136,3.26021e+07,1.37002e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8107,23.8741,23.85,23.7929,23.8193,23.8736,23.7987,23.7424,23.8154,23.813,23.7963,23.8015,23.7907,23.7898,23.7584,23.79,23.8259,23.7978,23.7921,23.803,23.7925,23.8127,23.7861,23.8111,23.7693,23.762,23.8042,23.8075,23.7775,23.6962
-46.8647,0.994767,0.204307,4,23,0,48.1058,0.218006,0.0116673,0.218006,0.0116673,3.2587e+07,1.3697e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8707,23.8464,23.7889,23.815,23.869,23.7937,23.7371,23.8097,23.807,23.7899,23.7948,23.7835,23.7823,23.7505,23.7817,23.8172,23.7888,23.7828,23.7933,23.7827,23.8027,23.7762,23.8015,23.7603,23.7547,23.7995,23.8074,23.7911,23.7332
-46.8277,0.865872,0.204307,2,3,0,48.2322,0.221577,0.0141432,0.221577,0.0141432,3.26009e+07,1.36999e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8743,23.809,23.8722,23.848,23.7906,23.8169,23.8711,23.796,23.7397,23.8125,23.81,23.7932,23.7983,23.7874,23.7865,23.7551,23.7867,23.8227,23.7948,23.7893,23.8005,23.7906,23.8114,23.7859,23.8126,23.7727,23.7694,23.8167,23.828,23.8189,23.7699
-46.6538,0.998113,0.204307,3,15,0,47.0451,0.224717,0.0108557,0.224717,0.0108557,3.25917e+07,1.3698e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8737,23.8084,23.8716,23.8473,23.7898,23.816,23.8701,23.7949,23.7384,23.8111,23.8085,23.7915,23.7965,23.7854,23.7842,23.7526,23.7839,23.8195,23.7913,23.7854,23.7961,23.7856,23.8058,23.7793,23.8049,23.7637,23.7582,23.8029,23.8106,23.7932,23.7331
-47.5033,0.923275,0.204307,3,15,0,49.3002,0.229957,0.00856729,0.229957,0.00856729,3.25888e+07,1.36974e+06,57571.6,23.8149,23.7551,23.7803,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8473,23.7898,23.816,23.8701,23.7949,23.7384,23.811,23.8084,23.7914,23.7963,23.7851,23.7839,23.7522,23.7834,23.8189,23.7905,23.7845,23.7949,23.7842,23.8041,23.7772,23.8021,23.7603,23.7535,23.7967,23.8021,23.779,23.7106
-47.1022,0.998077,0.204307,2,7,0,47.8964,0.226554,0.0137183,0.226554,0.0137183,3.26051e+07,1.37008e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8178,23.872,23.797,23.7407,23.8136,23.8113,23.7945,23.7998,23.789,23.7881,23.7568,23.7885,23.8247,23.7968,23.7915,23.8029,23.793,23.8141,23.7887,23.8156,23.7758,23.7727,23.8201,23.8314,23.822,23.7722
-46.6593,0.997897,0.204307,3,15,0,47.4231,0.227957,0.0102824,0.227957,0.0102824,3.25932e+07,1.36983e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8476,23.7902,23.8164,23.8705,23.7954,23.7389,23.8116,23.8091,23.7921,23.7971,23.7861,23.785,23.7533,23.7847,23.8204,23.7921,23.7863,23.797,23.7866,23.8068,23.7804,23.8059,23.7647,23.759,23.8036,23.8109,23.7925,23.7306
-46.4543,0.875741,0.204307,2,3,0,47.7363,0.228251,0.0115202,0.228251,0.0115202,3.25985e+07,1.36994e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7908,23.8171,23.8712,23.7962,23.7398,23.8126,23.8101,23.7933,23.7984,23.7874,23.7864,23.7549,23.7865,23.8223,23.7943,23.7887,23.7997,23.7895,23.81,23.784,23.8101,23.7695,23.7648,23.8105,23.8194,23.8045,23.7473
-46.933,0.888913,0.204307,1,3,0,47.2361,0.225725,0.0100931,0.225725,0.0100931,3.25899e+07,1.36976e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7712,23.767,23.8737,23.8083,23.8714,23.8472,23.7897,23.8159,23.8699,23.7947,23.7382,23.8109,23.8082,23.7912,23.7961,23.785,23.7838,23.7521,23.7834,23.819,23.7906,23.7846,23.7952,23.7846,23.8046,23.778,23.8033,23.7619,23.7558,23.8,23.8068,23.7874,23.7246
-47.7428,0.916139,0.204307,3,15,0,48.9272,0.189449,0.0168817,0.189449,0.0168817,3.25738e+07,1.36942e+06,57571.6,23.8143,23.7544,23.7792,23.7777,23.7783,23.7681,23.7376,23.769,23.7644,23.8708,23.8052,23.8679,23.8434,23.7856,23.8115,23.8652,23.7896,23.7328,23.805,23.802,23.7846,23.7892,23.7775,23.776,23.7439,23.7747,23.8099,23.7812,23.7749,23.7851,23.7743,23.7941,23.7675,23.7931,23.7522,23.7477,23.7943,23.8054,23.7984,23.755
-48.6123,0.954309,0.204307,2,7,0,48.883,0.18482,0.0168264,0.18482,0.0168264,3.2568e+07,1.3693e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7678,23.7372,23.7685,23.7639,23.8702,23.8045,23.8672,23.8426,23.7846,23.8105,23.8641,23.7884,23.7315,23.8036,23.8005,23.783,23.7874,23.7756,23.774,23.7417,23.7724,23.8074,23.7785,23.772,23.782,23.7709,23.7905,23.7636,23.7887,23.7475,23.7425,23.7886,23.7992,23.7913,23.7473
-47.6452,0.996604,0.204307,3,15,0,49.3361,0.21886,0.0103996,0.21886,0.0103996,3.25829e+07,1.36962e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.739,23.7706,23.7663,23.8728,23.8074,23.8704,23.8461,23.7885,23.8146,23.8685,23.7932,23.7366,23.8091,23.8063,23.7892,23.7939,23.7826,23.7813,23.7494,23.7805,23.8158,23.7873,23.7811,23.7914,23.7805,23.8002,23.7733,23.7982,23.7565,23.7499,23.7936,23.8001,23.7803,23.7177
-46.8401,1,0.204307,2,3,0,47.4875,0.220103,0.0113022,0.220103,0.0113022,3.2588e+07,1.36972e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.7709,23.7666,23.8733,23.8078,23.871,23.8466,23.7891,23.8153,23.8692,23.794,23.7375,23.8101,23.8074,23.7903,23.7952,23.784,23.7828,23.751,23.7823,23.8178,23.7894,23.7834,23.794,23.7834,23.8034,23.7769,23.8022,23.761,23.7553,23.8,23.8077,23.7907,23.7317
-48.2248,0.959285,0.204307,4,19,0,48.3053,0.261209,0.00758073,0.261209,0.00758073,3.26216e+07,1.37043e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8763,23.8524,23.7955,23.8221,23.8767,23.8021,23.7461,23.8194,23.8174,23.8011,23.8067,23.7963,23.7958,23.7649,23.7971,23.8336,23.8062,23.8012,23.813,23.8034,23.8247,23.7994,23.8262,23.7861,23.7818,23.8272,23.835,23.8148,23.747
-49.743,0.920894,0.204307,2,3,0,49.7656,0.264726,0.00839143,0.264726,0.00839143,3.26287e+07,1.37058e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7712,23.8783,23.8134,23.8772,23.8533,23.7965,23.8232,23.8779,23.8034,23.7475,23.821,23.8191,23.8029,23.8086,23.7985,23.7981,23.7674,23.7998,23.8366,23.8094,23.8046,23.8168,23.8075,23.8292,23.8043,23.8317,23.7922,23.7888,23.8353,23.8444,23.8272,23.763
-47.5593,0.957169,0.204307,1,3,0,49.8766,0.2614,0.00601263,0.2614,0.00601263,3.26157e+07,1.3703e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8214,23.8759,23.8012,23.7452,23.8184,23.8162,23.7998,23.8053,23.7948,23.7942,23.7632,23.7951,23.8315,23.8038,23.7986,23.8101,23.8002,23.8211,23.7953,23.8214,23.7807,23.7752,23.8193,23.8251,23.8004,23.726
-48.1386,0.862034,0.204307,4,23,0,50.8902,0.185748,0.0172272,0.185748,0.0172272,3.25708e+07,1.36936e+06,57571.6,23.8143,23.7543,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.7641,23.8704,23.8047,23.8675,23.8429,23.785,23.8109,23.8645,23.7889,23.732,23.8042,23.8011,23.7836,23.7881,23.7764,23.7749,23.7426,23.7734,23.8085,23.7796,23.7733,23.7834,23.7724,23.7922,23.7655,23.7909,23.7499,23.7453,23.7918,23.803,23.7963,23.7536
-47.4448,0.988595,0.204307,3,11,0,48.7105,0.213962,0.0115924,0.213962,0.0115924,3.25819e+07,1.36959e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.8701,23.8457,23.788,23.8141,23.868,23.7926,23.736,23.8085,23.8057,23.7885,23.7932,23.7819,23.7806,23.7486,23.7797,23.815,23.7864,23.7803,23.7906,23.7797,23.7995,23.7727,23.7977,23.7562,23.75,23.7944,23.8018,23.7845,23.7258
-47.2859,0.99594,0.204307,3,13,0,49.3019,0.242943,0.0106087,0.242943,0.0106087,3.26121e+07,1.37023e+06,57571.6,23.8153,23.7556,23.781,23.7799,23.7809,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8504,23.7933,23.8197,23.8741,23.7993,23.7431,23.8162,23.814,23.7975,23.8028,23.7922,23.7916,23.7604,23.7923,23.8286,23.801,23.7957,23.8073,23.7975,23.8186,23.7932,23.8199,23.7799,23.7761,23.8224,23.8318,23.8169,23.7582
-46.8776,0.99266,0.204307,2,7,0,47.8444,0.229273,0.00958455,0.229273,0.00958455,3.2592e+07,1.36981e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8476,23.7901,23.8164,23.8704,23.7953,23.7388,23.8115,23.809,23.792,23.797,23.7859,23.7848,23.7531,23.7844,23.8201,23.7918,23.7859,23.7965,23.7859,23.806,23.7795,23.8048,23.7634,23.7573,23.8014,23.808,23.7878,23.7234
-47.1654,0.985689,0.204307,3,7,0,47.2706,0.239849,0.0111012,0.239849,0.0111012,3.26104e+07,1.37019e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8737,23.7988,23.7426,23.8157,23.8134,23.7968,23.8022,23.7915,23.7908,23.7596,23.7915,23.8277,23.8,23.7948,23.8063,23.7965,23.8175,23.7921,23.8188,23.7788,23.7751,23.8215,23.8311,23.817,23.7597
-46.5886,0.930078,0.204307,2,7,0,48.0436,0.23276,0.00978237,0.23276,0.00978237,3.25969e+07,1.36991e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7678,23.8745,23.8092,23.8725,23.8483,23.7909,23.8172,23.8713,23.7963,23.7399,23.8127,23.8102,23.7933,23.7984,23.7874,23.7864,23.7549,23.7864,23.8222,23.794,23.7883,23.7992,23.7888,23.8091,23.7828,23.8085,23.7674,23.7619,23.8065,23.8137,23.7947,23.7316
-48.1717,0.940717,0.204307,3,15,0,49.6599,0.267339,0.00572407,0.267339,0.00572407,3.26214e+07,1.37042e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8767,23.8527,23.7959,23.8225,23.8771,23.8025,23.7465,23.8199,23.8179,23.8016,23.8072,23.7968,23.7964,23.7655,23.7976,23.8341,23.8066,23.8016,23.8133,23.8036,23.8247,23.7992,23.8256,23.7851,23.78,23.8245,23.8306,23.8062,23.7316
-47.2955,0.967661,0.204307,4,21,0,49.0424,0.221088,0.0150082,0.221088,0.0150082,3.26037e+07,1.37005e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.7909,23.8173,23.8714,23.7964,23.7401,23.8129,23.8105,23.7938,23.7989,23.7881,23.7873,23.7559,23.7876,23.8237,23.7959,23.7905,23.8019,23.7921,23.8132,23.7878,23.8149,23.7753,23.7727,23.8206,23.8328,23.8259,23.7796
-47.2061,0.844914,0.204307,3,7,0,50.8762,0.192281,0.0185041,0.192281,0.0185041,3.25836e+07,1.36963e+06,57571.6,23.8145,23.7546,23.7795,23.778,23.7787,23.7686,23.7382,23.7696,23.7652,23.8716,23.8061,23.869,23.8446,23.7868,23.8129,23.8667,23.7913,23.7346,23.807,23.8042,23.7869,23.7917,23.7803,23.779,23.7471,23.7783,23.8138,23.7854,23.7795,23.7902,23.7798,23.8003,23.7744,23.8008,23.7609,23.758,23.8062,23.8195,23.8169,23.7786
-46.4478,0.996523,0.204307,3,15,0,49.3905,0.226832,0.0114469,0.226832,0.0114469,3.25965e+07,1.3699e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8721,23.8479,23.7905,23.8168,23.8709,23.7958,23.7394,23.8121,23.8096,23.7927,23.7978,23.7868,23.7858,23.7542,23.7857,23.8215,23.7934,23.7877,23.7986,23.7883,23.8088,23.7827,23.8086,23.7679,23.763,23.8085,23.8171,23.8018,23.7441
