# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0272212
# Diagonal elements of inverse mass matrix:
# 6.04859e-05, 2.46337e-05, 5.36695e-05
-0.698494,0.945018,0.0272212,2,7,0,1.29541,70.1352,0.0455712,0.278353,0.701352,0.0455712,0.232781,4.15e-05,8.43676e-05,0.721563,0.701352,0.0455712,0.232781,8.43676e-05,0.721563,0.060836,0.548043,1091.31,0,0,3.27542,3.27542,0.0341496,301.323,1.72809,0.0224163,-0.247479,-0.0126149,0.000136261
-0.632711,0.999552,0.0272212,5,35,0,2.41275,69.9232,0.0459889,0.279544,0.699232,0.0459889,0.233555,4.15e-05,8.488e-05,0.720371,0.699232,0.0459889,0.233555,8.488e-05,0.720371,0.0606941,0.547978,1091.19,0,0,3.26979,3.26979,0.0340535,301.653,1.7288,0.0224852,0.0826913,-0.0119006,0.000205167
2.21722,0.997293,0.0272212,6,119,0,4.82156,68.9265,0.0466617,0.292109,0.689265,0.0466617,0.245447,4.15e-05,8.73527e-05,0.707804,0.689265,0.0466617,0.245447,8.73527e-05,0.707804,0.0613526,0.548276,1091.83,0,0,3.21286,3.21286,0.0334761,301.513,1.73646,0.0221683,-0.0566783,-0.0042445,-0.000111686
2.66193,1,0.0272212,2,3,0,-2.17923,68.92,0.046778,0.292077,0.6892,0.046778,0.245299,4.15e-05,8.7369e-05,0.707835,0.6892,0.046778,0.245299,8.7369e-05,0.707835,0.0612455,0.548229,1091.75,0,0,3.21299,3.21299,0.0334696,301.584,1.73643,0.0222194,0.0144048,-0.00426729,-6.06217e-05
0.76692,0.620879,0.0272212,2,7,0,1.38692,68.9379,0.0471924,0.292366,0.689379,0.0471924,0.245174,4.15e-05,8.73236e-05,0.707546,0.689379,0.0471924,0.245174,8.73236e-05,0.707546,0.060812,0.548032,1091.47,0,0,3.21172,3.21172,0.0334415,301.718,1.73661,0.0224279,0.148369,-0.00409309,0.000147878
3.05982,1,0.0272212,2,3,0,-1.1865,68.9363,0.0469778,0.29245,0.689363,0.0469778,0.245472,4.15e-05,8.73276e-05,0.707463,0.689363,0.0469778,0.245472,8.73276e-05,0.707463,0.0610253,0.548129,1091.62,0,0,3.21136,3.21136,0.0334506,301.603,1.73666,0.0223249,0.0330139,-0.00403895,4.49016e-05
2.02169,0.880188,0.0272212,3,11,0,-1.51924,68.9759,0.0469271,0.293257,0.689759,0.0469271,0.24633,4.15e-05,8.72275e-05,0.706655,0.689759,0.0469271,0.24633,8.72275e-05,0.706655,0.0610222,0.548128,1091.67,0,0,3.20787,3.20787,0.0334366,301.401,1.73716,0.0223264,-0.169393,-0.00353571,4.63956e-05
2.73697,0.99759,0.0272212,5,59,0,-1.58896,69.0994,0.0469028,0.290524,0.690994,0.0469028,0.243621,4.15e-05,8.6916e-05,0.709389,0.690994,0.0469028,0.243621,8.6916e-05,0.709389,0.0608804,0.548063,1091.5,0,0,3.21987,3.21987,0.0335376,301.617,1.73552,0.0223948,0.0471651,-0.00518448,0.000114806
2.87209,0.873495,0.0272212,2,3,0,-1.40727,69.0853,0.0468781,0.290633,0.690853,0.0468781,0.243755,4.15e-05,8.69514e-05,0.70928,0.690853,0.0468781,0.243755,8.69514e-05,0.70928,0.0609236,0.548083,1091.53,0,0,3.21938,3.21938,0.0335334,301.609,1.73558,0.0223739,0.039065,-0.0051199,9.39069e-05
2.62753,0.999909,0.0272212,5,47,0,-2.33861,69.0986,0.0465721,0.290246,0.690986,0.0465721,0.243674,4.15e-05,8.6918e-05,0.709667,0.690986,0.0465721,0.243674,8.6918e-05,0.709667,0.0612099,0.548213,1091.72,0,0,3.2211,3.2211,0.0335638,301.497,1.73535,0.0222364,-0.0728941,-0.00535046,-4.36432e-05
2.92125,0.863043,0.0272212,3,11,0,-1.43234,69.1211,0.0466491,0.290384,0.691211,0.0466491,0.243735,4.15e-05,8.68613e-05,0.709529,0.691211,0.0466491,0.243735,8.68613e-05,0.709529,0.0611027,0.548164,1091.66,0,0,3.2205,3.2205,0.0335592,301.482,1.73544,0.0222877,-0.0884105,-0.00526179,7.70901e-06
2.28037,0.733425,0.0272212,2,7,0,-0.254246,69.1113,0.0466319,0.290774,0.691113,0.0466319,0.244142,4.15e-05,8.68859e-05,0.709139,0.691113,0.0466319,0.244142,8.68859e-05,0.709139,0.0611331,0.548178,1091.69,0,0,3.21878,3.21878,0.0335472,301.429,1.73568,0.0222732,-0.141167,-0.00502314,-6.84779e-06
1.4391,0.931709,0.0272212,2,3,0,-1.24376,69.0923,0.0470595,0.290717,0.690923,0.0470595,0.243658,4.15e-05,8.69338e-05,0.709196,0.690923,0.0470595,0.243658,8.69338e-05,0.709196,0.0607355,0.547997,1091.41,0,0,3.21901,3.21901,0.0335221,301.676,1.73563,0.022465,0.105726,-0.00506942,0.000185021
2.89766,1,0.0272212,2,7,0,-1.50568,69.1161,0.046785,0.29109,0.691161,0.046785,0.244305,4.15e-05,8.68739e-05,0.708823,0.691161,0.046785,0.244305,8.68739e-05,0.708823,0.0609745,0.548106,1091.59,0,0,3.21739,3.21739,0.0335304,301.45,1.73587,0.0223494,-0.120023,-0.00483003,6.93695e-05
3.26938,0.99806,0.0272212,2,7,0,-2.67841,69.122,0.0469246,0.291103,0.69122,0.0469246,0.244178,4.15e-05,8.68592e-05,0.70881,0.69122,0.0469246,0.244178,8.68592e-05,0.70881,0.0608286,0.54804,1091.5,0,0,3.21733,3.21733,0.0335232,301.508,1.73588,0.0224199,-0.061584,-0.00482311,0.000139858
3.20541,0.993504,0.0272212,5,47,0,-2.9509,69.255,0.0467537,0.289286,0.69255,0.0467537,0.242533,4.15e-05,8.65259e-05,0.710627,0.69255,0.0467537,0.242533,8.65259e-05,0.710627,0.0608195,0.548036,1091.46,0,0,3.22539,3.22539,0.0336077,301.504,1.73479,0.0224243,-0.0659114,-0.00591204,0.000144264
3.24745,0.997234,0.0272212,5,47,0,-3.08201,69.2179,0.0467394,0.289627,0.692179,0.0467394,0.242888,4.15e-05,8.66185e-05,0.710286,0.692179,0.0467394,0.242888,8.66185e-05,0.710286,0.0608833,0.548065,1091.51,0,0,3.22387,3.22387,0.0335924,301.499,1.73499,0.0223934,-0.0706385,-0.00570923,0.000113407
2.92723,0.98751,0.0272212,4,23,0,-2.56695,69.2136,0.0469207,0.290379,0.692136,0.0469207,0.243458,4.15e-05,8.66293e-05,0.709535,0.692136,0.0469207,0.243458,8.66293e-05,0.709535,0.0607098,0.547985,1091.42,0,0,3.22055,3.22055,0.0335597,301.482,1.73545,0.0224775,-0.0875936,-0.00524892,0.000197512
2.05197,0.955107,0.0272212,6,79,0,-1.07125,69.0055,0.0465474,0.290834,0.690055,0.0465474,0.244287,4.15e-05,8.71528e-05,0.709079,0.690055,0.0465474,0.244287,8.71528e-05,0.709079,0.0613602,0.54828,1091.81,0,0,3.21847,3.21847,0.0335325,301.533,1.73569,0.0221647,-0.037401,-0.00500838,-0.00011528
2.10514,0.883719,0.0272212,6,95,0,0.951694,68.9069,0.0466691,0.29194,0.689069,0.0466691,0.245271,4.15e-05,8.74022e-05,0.707972,0.689069,0.0466691,0.245271,8.74022e-05,0.707972,0.0613716,0.548285,1091.83,0,0,3.21358,3.21358,0.0334773,301.571,1.73635,0.0221593,0.000665574,-0.00435235,-0.000120713
2.6507,0.881398,0.0272212,4,15,0,-0.756185,68.945,0.0467171,0.292046,0.68945,0.0467171,0.245329,4.15e-05,8.73057e-05,0.707867,0.68945,0.0467171,0.245329,8.73057e-05,0.707867,0.0612723,0.548241,1091.78,0,0,3.21314,3.21314,0.033478,301.523,1.73642,0.0222066,-0.0471898,-0.00428007,-7.34064e-05
2.70493,0.949587,0.0272212,3,11,0,-0.779892,69.0353,0.0470606,0.292816,0.690353,0.0470606,0.245755,4.15e-05,8.70774e-05,0.707097,0.690353,0.0470606,0.245755,8.70774e-05,0.707097,0.0608108,0.548032,1091.52,0,0,3.20981,3.20981,0.0334518,301.446,1.73691,0.0224285,-0.124468,-0.00379442,0.000148487
0.20452,0.905835,0.0272212,6,79,0,1.34574,68.2066,0.0472606,0.300596,0.682066,0.0472606,0.253335,4.15e-05,8.92063e-05,0.699315,0.682066,0.0472606,0.253335,8.92063e-05,0.699315,0.0617378,0.548447,1092.19,0,0,3.1762,3.1762,0.0330832,301.613,1.7414,0.0219863,0.0431648,0.000704699,-0.000293707
0.541723,0.993355,0.0272212,2,3,0,-0.0891348,68.209,0.0474855,0.30062,0.68209,0.0474855,0.253135,4.15e-05,8.91999e-05,0.69929,0.68209,0.0474855,0.253135,8.91999e-05,0.69929,0.0615124,0.548347,1092.04,0,0,3.17609,3.17609,0.0330711,301.714,1.74142,0.0220925,0.143735,0.000716015,-0.000187493
-0.670846,0.873297,0.0272212,3,7,0,1.71406,68.1754,0.04721,0.300657,0.681754,0.04721,0.253447,4.15e-05,8.92878e-05,0.699254,0.681754,0.04721,0.253447,8.92878e-05,0.699254,0.0618308,0.548487,1092.25,0,0,3.17594,3.17594,0.033079,301.626,1.74143,0.0219427,0.0561378,0.000734706,-0.000337319
2.10106,0.99815,0.0272212,2,7,0,1.7271,68.2333,0.0477205,0.301492,0.682333,0.0477205,0.253771,4.15e-05,8.91365e-05,0.698419,0.682333,0.0477205,0.253771,8.91365e-05,0.698419,0.0612492,0.54823,1091.9,0,0,3.17244,3.17244,0.0330384,301.665,1.74193,0.0222176,0.0946772,0.00123407,-6.23878e-05
3.08511,0.972429,0.0272212,6,111,0,-0.838091,69.2369,0.0466203,0.2887,0.692369,0.0466203,0.24208,4.15e-05,8.65711e-05,0.711213,0.692369,0.0466203,0.24208,8.65711e-05,0.711213,0.0609761,0.548107,1091.54,0,0,3.22798,3.22798,0.0336293,301.553,1.73442,0.0223486,-0.0172765,-0.00627752,6.86025e-05
2.72043,0.965494,0.0272212,6,111,0,2.69966,69.4454,0.0464233,0.286041,0.694454,0.0464233,0.239618,4.15e-05,8.6052e-05,0.713873,0.694454,0.0464233,0.239618,8.6052e-05,0.713873,0.0608936,0.548069,1091.44,0,0,3.23994,3.23994,0.0337535,301.557,1.73281,0.0223884,-0.0134913,-0.00788722,0.000108426
2.9911,0.998592,0.0272212,4,31,0,-2.32271,69.4054,0.046468,0.286971,0.694054,0.046468,0.240503,4.15e-05,8.61513e-05,0.712942,0.694054,0.046468,0.240503,8.61513e-05,0.712942,0.0609025,0.548073,1091.47,0,0,3.23576,3.23576,0.0337167,301.495,1.73339,0.0223841,-0.0750577,-0.00731424,0.000104133
2.61428,0.751871,0.0272212,6,111,0,0.982593,68.7491,0.0473075,0.296388,0.687491,0.0473075,0.24908,4.15e-05,8.7804e-05,0.703524,0.687491,0.0473075,0.24908,8.7804e-05,0.703524,0.0609533,0.548097,1091.67,0,0,3.19427,3.19427,0.0332889,301.454,1.73901,0.0223596,-0.115731,-0.00169344,7.95886e-05
2.995,1,0.0272212,2,3,0,-2.65792,68.7476,0.0474066,0.296349,0.687476,0.0474066,0.248943,4.15e-05,8.78078e-05,0.703563,0.687476,0.0474066,0.248943,8.78078e-05,0.703563,0.0608584,0.548053,1091.6,0,0,3.19443,3.19443,0.0332844,301.51,1.73898,0.0224054,-0.0596453,-0.00171865,0.000125443
2.38628,0.954915,0.0272212,2,7,0,-2.11629,68.7693,0.0474227,0.296547,0.687693,0.0474227,0.249124,4.15e-05,8.77525e-05,0.703366,0.687693,0.0474227,0.249124,8.77525e-05,0.703366,0.0608134,0.548033,1091.59,0,0,3.19359,3.19359,0.0332815,301.458,1.7391,0.0224272,-0.112118,-0.00159504,0.000147217
2.56092,0.743796,0.0272212,2,3,0,-0.371381,68.7527,0.047542,0.296344,0.687527,0.047542,0.248802,4.15e-05,8.77948e-05,0.703568,0.687527,0.047542,0.248802,8.77948e-05,0.703568,0.0607195,0.54799,1091.51,0,0,3.19445,3.19445,0.033278,301.57,1.73898,0.0224728,-0.000235863,-0.00172265,0.000192788
2.65912,0.94128,0.0272212,2,3,0,-1.95039,68.7488,0.0475307,0.296461,0.687488,0.0475307,0.24893,4.15e-05,8.78048e-05,0.703451,0.687488,0.0475307,0.24893,8.78048e-05,0.703451,0.0607358,0.547997,1091.52,0,0,3.19395,3.19395,0.0332747,301.553,1.73905,0.0224649,-0.0172448,-0.00165292,0.000184893
2.95303,0.998287,0.0272212,5,47,0,-2.36358,68.5859,0.047421,0.297259,0.685859,0.047421,0.249838,4.15e-05,8.82224e-05,0.702653,0.685859,0.047421,0.249838,8.82224e-05,0.702653,0.0610627,0.548146,1091.72,0,0,3.19047,3.19047,0.0332312,301.62,1.73949,0.0223069,0.0495046,-0.00120707,2.69465e-05
3.28503,0.97775,0.0272212,6,75,0,-2.60705,68.8952,0.0471172,0.293986,0.688952,0.0471172,0.246869,4.15e-05,8.74319e-05,0.705927,0.688952,0.0471172,0.246869,8.74319e-05,0.705927,0.0609433,0.548092,1091.62,0,0,3.20467,3.20467,0.0333919,301.503,1.73759,0.0223644,-0.0670883,-0.0031128,8.44171e-05
1.96871,0.834214,0.0272212,5,63,0,-0.546531,68.9878,0.0467759,0.292564,0.689878,0.0467759,0.245788,4.15e-05,8.71975e-05,0.707349,0.689878,0.0467759,0.245788,8.71975e-05,0.707349,0.0611562,0.548188,1091.74,0,0,3.21089,3.21089,0.0334669,301.412,1.73675,0.0222621,-0.157839,-0.00395442,-1.79185e-05
2.74103,0.983311,0.0272212,6,103,0,-1.03829,69.1267,0.0466957,0.290715,0.691267,0.0466957,0.24402,4.15e-05,8.68473e-05,0.709198,0.691267,0.0466957,0.24402,8.68473e-05,0.709198,0.0610489,0.54814,1091.63,0,0,3.21904,3.21904,0.0335479,301.447,1.73564,0.0223136,-0.123276,-0.0050568,3.35521e-05
3.26111,0.957538,0.0272212,6,111,0,0.203341,68.7475,0.0472299,0.29526,0.687475,0.0472299,0.24803,4.15e-05,8.7808e-05,0.704652,0.687475,0.0472299,0.24803,8.7808e-05,0.704652,0.0610316,0.548132,1091.68,0,0,3.19911,3.19911,0.033325,301.585,1.73833,0.0223219,0.0145869,-0.0023742,4.18729e-05
1.94654,0.743198,0.0272212,1,3,0,-1.76554,68.7469,0.0474109,0.295249,0.687469,0.0474109,0.247838,4.15e-05,8.78095e-05,0.704663,0.687469,0.0474109,0.247838,8.78095e-05,0.704663,0.060855,0.548052,1091.55,0,0,3.19915,3.19915,0.0333154,301.675,1.73832,0.0224071,0.105264,-0.00238366,0.000127056
1.64736,0.961725,0.0272212,3,11,0,-0.0330782,68.7681,0.0474939,0.295347,0.687681,0.0474939,0.247853,4.15e-05,8.77555e-05,0.704565,0.687681,0.0474939,0.247853,8.77555e-05,0.704565,0.0607456,0.548002,1091.49,0,0,3.19873,3.19873,0.0333116,301.671,1.73838,0.0224601,0.100574,-0.00232103,0.000180097
3.23001,0.951588,0.0272212,2,7,0,-1.02667,68.7965,0.0473119,0.29539,0.687965,0.0473119,0.248078,4.15e-05,8.76831e-05,0.704522,0.687965,0.0473119,0.248078,8.76831e-05,0.704522,0.0608851,0.548066,1091.6,0,0,3.19857,3.19857,0.0333249,301.534,1.73841,0.0223925,-0.035801,-0.00228573,0.000112504
3.27836,0.992624,0.0272212,4,31,0,-2.39745,68.6982,0.0472857,0.295991,0.686982,0.0472857,0.248706,4.15e-05,8.7934e-05,0.703921,0.686982,0.0472857,0.248706,8.7934e-05,0.703921,0.0610433,0.548138,1091.7,0,0,3.19594,3.19594,0.033293,301.576,1.73876,0.0223162,0.00585617,-0.00194353,3.62359e-05
3.1052,0.904204,0.0272212,6,95,0,-1.98105,69.1497,0.0466434,0.289868,0.691497,0.0466434,0.243224,4.15e-05,8.67896e-05,0.710045,0.691497,0.0466434,0.243224,8.67896e-05,0.710045,0.06107,0.54815,1091.62,0,0,3.22278,3.22278,0.0335793,301.515,1.73513,0.0223034,-0.055229,-0.00557383,2.33971e-05
3.30961,0.999207,0.0272212,6,95,0,-2.5456,68.9825,0.0470119,0.292799,0.689825,0.0470119,0.245788,4.15e-05,8.72108e-05,0.707113,0.689825,0.0470119,0.245788,8.72108e-05,0.707113,0.0609296,0.548086,1091.59,0,0,3.20986,3.20986,0.0334463,301.501,1.73688,0.022371,-0.0694565,-0.00381529,9.10021e-05
3.19625,0.991833,0.0272212,5,63,0,-2.68439,69.0633,0.0467514,0.291029,0.690633,0.0467514,0.244278,4.15e-05,8.70067e-05,0.708884,0.690633,0.0467514,0.244278,8.70067e-05,0.708884,0.0610788,0.548154,1091.65,0,0,3.21763,3.21763,0.0335252,301.519,1.73582,0.0222992,-0.0508553,-0.00487847,1.92064e-05
3.32452,0.99886,0.0272212,4,31,0,-2.53499,69.0209,0.0469347,0.292163,0.690209,0.0469347,0.245228,4.15e-05,8.71139e-05,0.70775,0.690209,0.0469347,0.245228,8.71139e-05,0.70775,0.0609542,0.548097,1091.59,0,0,3.21265,3.21265,0.0334752,301.502,1.7365,0.0223591,-0.0682397,-0.00419516,7.91457e-05
2.99278,0.980629,0.0272212,3,15,0,-2.70051,69.0398,0.047134,0.292263,0.690398,0.047134,0.245129,4.15e-05,8.70662e-05,0.70765,0.690398,0.047134,0.245129,8.70662e-05,0.70765,0.0607327,0.547996,1091.45,0,0,3.21222,3.21222,0.0334645,301.557,1.73657,0.0224664,-0.0126248,-0.0041328,0.000186371
2.96734,0.976436,0.0272212,2,7,0,-1.76494,69.0108,0.0468007,0.291994,0.690108,0.0468007,0.245193,4.15e-05,8.71392e-05,0.707919,0.690108,0.0468007,0.245193,8.71392e-05,0.707919,0.0611004,0.548163,1091.68,0,0,3.21339,3.21339,0.0334858,301.476,1.7364,0.0222888,-0.0943809,-0.00429861,8.82042e-06
2.44391,0.98971,0.0272212,6,107,0,-1.33921,68.3073,0.0476644,0.301587,0.683073,0.0476644,0.253923,4.15e-05,8.89433e-05,0.698324,0.683073,0.0476644,0.253923,8.89433e-05,0.698324,0.061203,0.548209,1091.9,0,0,3.17208,3.17208,0.0330509,301.515,1.74201,0.0222397,-0.0545282,0.00130814,-4.03035e-05
2.76546,0.999613,0.0272212,4,23,0,-2.39454,68.3233,0.0476621,0.301114,0.683233,0.0476621,0.253452,4.15e-05,8.89017e-05,0.698797,0.683233,0.0476621,0.253452,8.89017e-05,0.698797,0.0611834,0.548201,1091.87,0,0,3.17406,3.17406,0.0330669,301.559,1.74173,0.022249,-0.0108173,0.0010316,-3.09575e-05
2.73288,0.999993,0.0272212,4,23,0,-2.71606,68.3067,0.0476694,0.301286,0.683067,0.0476694,0.253616,4.15e-05,8.89451e-05,0.698625,0.683067,0.0476694,0.253616,8.89451e-05,0.698625,0.061199,0.548208,1091.88,0,0,3.17334,3.17334,0.033059,301.562,1.74183,0.0222416,-0.00764495,0.00112927,-3.83959e-05
2.65404,0.72681,0.0272212,4,27,0,0.158157,68.3715,0.0474633,0.299949,0.683715,0.0474633,0.252486,4.15e-05,8.87765e-05,0.699962,0.683715,0.0474633,0.252486,8.87765e-05,0.699962,0.0613124,0.548259,1091.93,0,0,3.17898,3.17898,0.0331179,301.561,1.74105,0.0221875,-0.00851198,0.000353655,-9.25199e-05
1.66326,0.89361,0.0272212,4,15,0,-0.39085,68.5164,0.0475107,0.299577,0.685164,0.0475107,0.252066,4.15e-05,8.84015e-05,0.700335,0.685164,0.0475107,0.252066,8.84015e-05,0.700335,0.0610691,0.548149,1091.8,0,0,3.18061,3.18061,0.0331496,301.427,1.74086,0.0223038,-0.143287,0.000163183,2.38475e-05
2.71955,0.881495,0.0272212,2,3,0,-1.0156,68.5076,0.0477141,0.29933,0.685076,0.0477141,0.251616,4.15e-05,8.8424e-05,0.700582,0.685076,0.0477141,0.251616,8.8424e-05,0.700582,0.0608827,0.548065,1091.66,0,0,3.18164,3.18164,0.0331443,301.574,1.74071,0.0223937,0.00357161,1.08059e-05,0.000113662
-0.621018,0.688348,0.0272212,4,31,0,1.16231,68.3487,0.0471907,0.300247,0.683487,0.0471907,0.253056,4.15e-05,8.88358e-05,0.699664,0.683487,0.0471907,0.253056,8.88358e-05,0.699664,0.0616123,0.548391,1092.14,0,0,3.17773,3.17773,0.0331202,301.421,1.74123,0.0220453,-0.149207,0.000530175,-0.000234667
2.72195,0.9978,0.0272212,3,11,0,0.983825,68.3679,0.0477155,0.300449,0.683679,0.0477155,0.252734,4.15e-05,8.87859e-05,0.699462,0.683679,0.0477155,0.252734,8.87859e-05,0.699462,0.0610708,0.54815,1091.78,0,0,3.17687,3.17687,0.0330899,301.616,1.74135,0.022303,0.0458144,0.000646159,2.30431e-05
2.42364,0.989256,0.0272212,3,15,0,-1.64791,68.3958,0.0476855,0.300901,0.683958,0.0476855,0.253216,4.15e-05,8.87133e-05,0.69901,0.683958,0.0476855,0.253216,8.87133e-05,0.69901,0.0610621,0.548146,1091.8,0,0,3.17499,3.17499,0.0330835,301.495,1.74162,0.0223072,-0.0747201,0.000920922,2.72366e-05
1.86519,0.982529,0.0272212,4,15,0,-1.43533,68.2687,0.047432,0.300974,0.682687,0.047432,0.253541,4.15e-05,8.90439e-05,0.698937,0.682687,0.047432,0.253541,8.90439e-05,0.698937,0.0614833,0.548335,1092.05,0,0,3.17464,3.17464,0.033074,301.549,1.74164,0.0221063,-0.0209329,0.000939767,-0.000173727
0.832135,0.876062,0.0272212,2,3,0,0.449869,68.2278,0.0475114,0.300538,0.682278,0.0475114,0.253026,4.15e-05,8.91509e-05,0.699373,0.682278,0.0475114,0.253026,8.91509e-05,0.699373,0.0614613,0.548325,1092.01,0,0,3.17645,3.17645,0.0330751,301.711,1.74137,0.0221167,0.140512,0.00067068,-0.000163294
0.0635038,0.962292,0.0272212,3,7,0,1.31897,68.2395,0.0472323,0.299914,0.682395,0.0472323,0.252682,4.15e-05,8.91203e-05,0.699997,0.682395,0.0472323,0.252682,8.91203e-05,0.699997,0.0617207,0.548439,1092.16,0,0,3.17908,3.17908,0.0331092,301.65,1.74101,0.0219943,0.0798314,0.000307225,-0.000285684
0.733978,0.999767,0.0272212,4,15,0,-0.0332366,68.2458,0.0473176,0.30011,0.682458,0.0473176,0.252793,4.15e-05,8.91037e-05,0.699801,0.682458,0.0473176,0.252793,8.91037e-05,0.699801,0.0616275,0.548398,1092.11,0,0,3.17826,3.17826,0.0331003,301.653,1.74112,0.0220381,0.0828822,0.000423884,-0.00024186
1.45779,0.973618,0.0272212,3,7,0,-0.461001,68.2731,0.047395,0.300117,0.682731,0.047395,0.252722,4.15e-05,8.90325e-05,0.699794,0.682731,0.047395,0.252722,8.90325e-05,0.699794,0.0615138,0.548348,1092.04,0,0,3.17824,3.17824,0.0331005,301.649,1.74113,0.0220919,0.0788842,0.000432665,-0.000188136
-1.27449,0.97849,0.0272212,4,15,0,1.90669,68.3354,0.0483044,0.303847,0.683354,0.0483044,0.255543,4.15e-05,8.88702e-05,0.696064,0.683354,0.0483044,0.255543,8.88702e-05,0.696064,0.0605472,0.54791,1091.54,0,0,3.16267,3.16267,0.0329591,301.459,1.74334,0.0225568,-0.111315,0.00263507,0.000276846
-0.62492,0.929117,0.0272212,2,3,0,2.07244,68.312,0.0483,0.303878,0.68312,0.0483,0.255578,4.15e-05,8.89311e-05,0.696033,0.68312,0.0483,0.255578,8.89311e-05,0.696033,0.0605829,0.547927,1091.56,0,0,3.16253,3.16253,0.0329547,301.486,1.74335,0.0225394,-0.0839621,0.00264819,0.000259362
1.07645,0.968891,0.0272212,4,15,0,1.31074,68.2086,0.0475276,0.300899,0.682086,0.0475276,0.253371,4.15e-05,8.92011e-05,0.699012,0.682086,0.0475276,0.253371,8.92011e-05,0.699012,0.0614717,0.548329,1092.02,0,0,3.17492,3.17492,0.033061,301.694,1.74158,0.0221118,0.124184,0.000880606,-0.000168236
2.44463,0.985934,0.0272212,4,15,0,-0.577094,68.3656,0.0477388,0.301306,0.683656,0.0477388,0.253568,4.15e-05,8.87917e-05,0.698605,0.683656,0.0477388,0.253568,8.87917e-05,0.698605,0.0610512,0.548141,1091.8,0,0,3.17327,3.17327,0.0330644,301.507,1.74185,0.0223124,-0.0633856,0.00115353,3.24493e-05
2.92086,0.851266,0.0272212,6,75,0,-0.0948463,68.8372,0.0471565,0.294941,0.688372,0.0471565,0.247785,4.15e-05,8.75794e-05,0.704971,0.688372,0.0471565,0.247785,8.75794e-05,0.704971,0.0609828,0.54811,1091.66,0,0,3.20052,3.20052,0.0333529,301.465,1.73815,0.0223454,-0.104662,-0.00254619,6.5355e-05
2.78271,0.999104,0.0272212,6,87,0,-2.46292,68.4933,0.0473293,0.298455,0.684933,0.0473293,0.251126,4.15e-05,8.84611e-05,0.701456,0.684933,0.0473293,0.251126,8.84611e-05,0.701456,0.0612782,0.548243,1091.89,0,0,3.18535,3.18535,0.033187,301.536,1.74019,0.0222038,-0.0343487,-0.000508566,-7.62492e-05
3.2998,0.999633,0.0272212,6,79,0,-2.14622,68.8299,0.0471897,0.294795,0.688299,0.0471897,0.247606,4.15e-05,8.75979e-05,0.705117,0.688299,0.0471897,0.247606,8.75979e-05,0.705117,0.0609599,0.5481,1091.64,0,0,3.20114,3.20114,0.033354,301.514,1.73806,0.0223564,-0.0564332,-0.00263662,7.64104e-05
2.32595,0.995204,0.0272212,6,95,0,-0.528932,69.5171,0.0462249,0.284764,0.695171,0.0462249,0.238539,4.15e-05,8.58745e-05,0.71515,0.695171,0.0462249,0.238539,8.58745e-05,0.71515,0.0609964,0.548116,1091.48,0,0,3.24573,3.24573,0.0338146,301.549,1.73203,0.0223388,-0.0208442,-0.00867109,5.88069e-05
1.97262,0.79902,0.0272212,4,31,0,-0.157057,69.648,0.0464502,0.285137,0.69648,0.0464502,0.238686,4.15e-05,8.55522e-05,0.714778,0.69648,0.0464502,0.238686,8.55522e-05,0.714778,0.0605975,0.547933,1091.27,0,0,3.2441,3.2441,0.0338125,301.416,1.73229,0.0225322,-0.154149,-0.00841092,0.000252241
-1.11052,0.642527,0.0272212,5,35,0,2.56514,69.3659,0.0464943,0.288902,0.693659,0.0464943,0.242408,4.15e-05,8.62494e-05,0.711012,0.693659,0.0464943,0.242408,8.62494e-05,0.711012,0.0609289,0.548086,1091.56,0,0,3.22715,3.22715,0.0336518,301.273,1.73458,0.0223713,-0.296912,-0.00612137,9.13376e-05
