# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.7304,0.660046,0.139447,2,7,0,55.2793,0.316794,-0.226019,0.316794,-0.226019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25877e+07,1.36972e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7698,23.7396,23.7713,23.767,23.8737,23.8083,23.8715,23.8473,23.7898,23.8161,23.8701,23.795,23.7385,23.8112,23.8086,23.7917,23.7966,23.7855,23.7844,23.7527,23.784,23.8196,23.7913,23.7853,23.7958,23.785,23.8048,23.7778,23.8023,23.7599,23.7515,23.7924,23.7935,23.7563,23.6606
-51.0587,1,0.139447,3,7,0,51.3928,0.328067,-0.12854,0.328067,-0.12854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26293e+07,1.37059e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.773,23.7433,23.7754,23.7717,23.8789,23.8141,23.878,23.8541,23.7974,23.8242,23.8789,23.8045,23.7487,23.8223,23.8204,23.8044,23.8102,23.8001,23.7998,23.7692,23.8016,23.8384,23.8112,23.8065,23.8185,23.8091,23.8305,23.8052,23.8318,23.7913,23.7858,23.8293,23.8333,23.8008,23.7089
-50.2206,0.98967,0.139447,3,11,0,51.6964,0.320556,-0.229999,0.320556,-0.229999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25901e+07,1.36977e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8718,23.8476,23.7902,23.8164,23.8705,23.7954,23.739,23.8117,23.8092,23.7923,23.7973,23.7863,23.7852,23.7536,23.785,23.8207,23.7924,23.7865,23.7971,23.7864,23.8064,23.7795,23.8042,23.762,23.7539,23.7951,23.7965,23.7601,23.6651
-49.9361,0.967993,0.139447,2,7,0,51.1568,0.326621,-0.250203,0.326621,-0.250203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25895e+07,1.36975e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7713,23.767,23.8737,23.8084,23.8716,23.8473,23.7899,23.8161,23.8702,23.7951,23.7386,23.8113,23.8088,23.7919,23.7969,23.7858,23.7848,23.7531,23.7845,23.8202,23.792,23.7861,23.7967,23.7861,23.8061,23.7793,23.8041,23.762,23.7541,23.7956,23.7974,23.7617,23.6678
-50.4453,0.996503,0.139447,3,7,0,50.6544,0.337075,-0.169567,0.337075,-0.169567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26255e+07,1.37051e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7711,23.8782,23.8133,23.8771,23.8532,23.7964,23.8231,23.8778,23.8033,23.7475,23.8209,23.819,23.8029,23.8086,23.7984,23.7981,23.7674,23.7997,23.8365,23.8092,23.8044,23.8164,23.8069,23.8283,23.803,23.8296,23.7892,23.7838,23.8275,23.8319,23.8003,23.7096
-47.9487,0.92834,0.139447,4,27,0,52.5588,0.424467,-0.521225,0.424467,-0.521225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25696e+07,1.36934e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7772,23.7669,23.7361,23.7673,23.7627,23.8689,23.8031,23.8658,23.8412,23.7832,23.8091,23.8627,23.7871,23.7303,23.8025,23.7996,23.7822,23.7869,23.7754,23.774,23.7421,23.7732,23.8087,23.7803,23.7745,23.7852,23.7748,23.7952,23.7692,23.7952,23.7545,23.7495,23.7944,23.8013,23.7772,23.6979
-48.3382,0.938119,0.139447,2,7,0,48.9982,0.44678,-0.480157,0.44678,-0.480157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26025e+07,1.37003e+06,57571.6,23.8145,23.7547,23.7797,23.7783,23.7791,23.7691,23.7388,23.7704,23.7661,23.8727,23.8074,23.8705,23.8463,23.7889,23.8152,23.8693,23.7943,23.738,23.8109,23.8085,23.7919,23.7972,23.7866,23.7859,23.7548,23.7869,23.8234,23.796,23.7911,23.8032,23.794,23.8158,23.7913,23.8192,23.7802,23.778,23.8253,23.8349,23.8154,23.7402
-47.2005,0.958327,0.139447,2,3,0,49.1276,0.420823,-0.485859,0.420823,-0.485859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25817e+07,1.36959e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7781,23.7678,23.7373,23.7687,23.7642,23.8706,23.805,23.8678,23.8434,23.7856,23.8117,23.8655,23.7901,23.7335,23.806,23.8033,23.7862,23.791,23.7799,23.7788,23.7471,23.7786,23.8144,23.7863,23.7807,23.7919,23.7818,23.8026,23.777,23.8034,23.7631,23.7587,23.804,23.8112,23.7873,23.7079
-47.7972,0.957658,0.139447,3,15,0,48.3242,0.416403,-0.428665,0.416403,-0.428665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26016e+07,1.37001e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7695,23.7392,23.7708,23.7666,23.8733,23.808,23.8712,23.8469,23.7896,23.8159,23.8701,23.795,23.7387,23.8116,23.8093,23.7926,23.7979,23.7872,23.7865,23.7554,23.7873,23.8237,23.7961,23.7911,23.8029,23.7934,23.8148,23.7898,23.8171,23.7774,23.7739,23.8199,23.8278,23.8046,23.7251
-49.3464,0.992949,0.139447,4,31,0,50.1749,0.348959,-0.229796,0.348959,-0.229796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26173e+07,1.37034e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8769,23.8118,23.8755,23.8515,23.7945,23.8211,23.8756,23.801,23.745,23.8182,23.8162,23.7999,23.8054,23.7951,23.7946,23.7637,23.7959,23.8324,23.805,23.8,23.8118,23.8022,23.8234,23.798,23.8245,23.784,23.7787,23.8225,23.8272,23.7965,23.7074
-48.4235,0.992854,0.139447,4,31,0,49.6217,0.357335,-0.329523,0.357335,-0.329523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25909e+07,1.36978e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7795,23.7695,23.7392,23.7708,23.7666,23.8732,23.8078,23.871,23.8467,23.7892,23.8155,23.8695,23.7944,23.7379,23.8107,23.8081,23.7912,23.7963,23.7853,23.7843,23.7528,23.7843,23.8201,23.792,23.7864,23.7973,23.787,23.8074,23.7811,23.8066,23.7652,23.7587,23.8017,23.8055,23.7741,23.6852
-48.3663,0.922193,0.139447,3,7,0,49.6531,0.359789,-0.337286,0.359789,-0.337286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25903e+07,1.36977e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.8731,23.8077,23.8708,23.8465,23.789,23.8153,23.8693,23.7942,23.7377,23.8104,23.8079,23.791,23.796,23.785,23.784,23.7524,23.7839,23.8198,23.7917,23.786,23.797,23.7866,23.807,23.7808,23.8063,23.765,23.7585,23.8015,23.8055,23.7744,23.6859
-49.4078,0.944661,0.139447,3,15,0,49.9374,0.347416,-0.324282,0.347416,-0.324282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25841e+07,1.36964e+06,57571.6,23.8146,23.7547,23.7798,23.7784,23.7791,23.7691,23.7388,23.7703,23.766,23.8725,23.8071,23.8701,23.8458,23.7882,23.8144,23.8683,23.7931,23.7365,23.8091,23.8065,23.7894,23.7944,23.7832,23.782,23.7503,23.7816,23.8172,23.7889,23.783,23.7936,23.783,23.803,23.7763,23.8013,23.7595,23.7522,23.7943,23.7971,23.7639,23.6732
-48.2047,0.934296,0.139447,1,3,0,50.3806,0.358136,-0.303816,0.358136,-0.303816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26005e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.7401,23.7718,23.7677,23.8744,23.8092,23.8725,23.8483,23.791,23.8174,23.8716,23.7966,23.7404,23.8133,23.8109,23.7942,23.7995,23.7887,23.7879,23.7566,23.7884,23.8245,23.7967,23.7913,23.8026,23.7926,23.8133,23.7874,23.8133,23.7724,23.7665,23.8099,23.8142,23.7836,23.6953
-47.012,0.999925,0.139447,4,23,0,48.5737,0.438938,-0.511348,0.438938,-0.511348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25837e+07,1.36963e+06,57571.6,23.8141,23.7541,23.779,23.7774,23.778,23.7677,23.7372,23.7685,23.764,23.8704,23.8048,23.8677,23.8432,23.7855,23.8115,23.8654,23.79,23.7334,23.8059,23.8032,23.7862,23.7911,23.78,23.7789,23.7474,23.7789,23.8149,23.7869,23.7815,23.7929,23.7831,23.8041,23.7788,23.8057,23.7659,23.7623,23.8085,23.8168,23.7953,23.7185
-47.3263,0.953983,0.139447,3,7,0,47.5548,0.456177,-0.522747,0.456177,-0.522747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25904e+07,1.36977e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7782,23.768,23.7375,23.7689,23.7645,23.8709,23.8054,23.8683,23.8439,23.7863,23.8124,23.8663,23.7911,23.7345,23.8072,23.8046,23.7877,23.7928,23.7819,23.781,23.7496,23.7814,23.8176,23.7899,23.7848,23.7965,23.787,23.8086,23.7837,23.8113,23.7721,23.7695,23.8167,23.8264,23.8073,23.733
-47.0353,0.998999,0.139447,2,7,0,47.401,0.450123,-0.525642,0.450123,-0.525642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25851e+07,1.36966e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7677,23.7371,23.7685,23.764,23.8703,23.8048,23.8676,23.8432,23.7854,23.8115,23.8653,23.79,23.7334,23.8059,23.8033,23.7862,23.7912,23.7801,23.7791,23.7476,23.7792,23.8153,23.7874,23.7821,23.7936,23.7839,23.8052,23.78,23.8073,23.7678,23.7647,23.8114,23.8204,23.8004,23.7251
-47.0023,0.999423,0.139447,4,31,0,47.37,0.443912,-0.519193,0.443912,-0.519193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25837e+07,1.36963e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7677,23.7371,23.7684,23.7639,23.8703,23.8047,23.8676,23.8431,23.7853,23.8114,23.8652,23.7899,23.7332,23.8058,23.8031,23.786,23.7909,23.7798,23.7788,23.7472,23.7788,23.8148,23.7869,23.7815,23.7929,23.7831,23.8042,23.779,23.806,23.7663,23.7629,23.8093,23.8179,23.797,23.7209
-47.2899,0.994656,0.139447,4,31,0,47.3649,0.405387,-0.440855,0.405387,-0.440855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25885e+07,1.36973e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7382,23.7697,23.7653,23.8718,23.8063,23.8693,23.845,23.7874,23.8135,23.8675,23.7922,23.7357,23.8084,23.8058,23.7888,23.7938,23.7828,23.7818,23.7503,23.7819,23.8179,23.7899,23.7844,23.7957,23.7857,23.8066,23.7809,23.8073,23.767,23.7623,23.8072,23.8138,23.7885,23.707
-48.5428,0.905024,0.139447,3,7,0,48.6583,0.412672,-0.403502,0.412672,-0.403502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26088e+07,1.37016e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7717,23.7675,23.8743,23.8091,23.8724,23.8483,23.7911,23.8175,23.8718,23.7969,23.7407,23.8138,23.8115,23.795,23.8005,23.79,23.7894,23.7584,23.7905,23.8271,23.7997,23.7948,23.8069,23.7975,23.8192,23.7944,23.8218,23.7824,23.7791,23.8253,23.8333,23.8101,23.7303
-47.0889,0.952508,0.139447,4,19,0,50.0515,0.458847,-0.538621,0.458847,-0.538621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25851e+07,1.36966e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7778,23.7676,23.737,23.7683,23.7638,23.8702,23.8046,23.8674,23.843,23.7852,23.8113,23.8651,23.7897,23.7331,23.8056,23.803,23.786,23.7909,23.7799,23.7789,23.7474,23.779,23.8151,23.7873,23.782,23.7936,23.784,23.8053,23.7803,23.8078,23.7684,23.7657,23.8128,23.8223,23.8033,23.7292
-47.7298,0.931809,0.139447,3,11,0,48.1163,0.427664,-0.523144,0.427664,-0.523144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2571e+07,1.36936e+06,57571.6,23.8139,23.7538,23.7785,23.7768,23.7773,23.7669,23.7362,23.7674,23.7628,23.869,23.8033,23.8659,23.8414,23.7834,23.8093,23.8629,23.7873,23.7305,23.8028,23.7999,23.7825,23.7872,23.7758,23.7745,23.7426,23.7737,23.8093,23.781,23.7751,23.786,23.7756,23.7961,23.7702,23.7963,23.7557,23.751,23.7961,23.8032,23.7796,23.7008
-48.2711,0.997395,0.139447,4,23,0,49.3475,0.371509,-0.379538,0.371509,-0.379538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2585e+07,1.36966e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7384,23.7699,23.7656,23.8721,23.8066,23.8697,23.8453,23.7877,23.8139,23.8678,23.7925,23.736,23.8086,23.8059,23.7889,23.7939,23.7827,23.7816,23.75,23.7814,23.8171,23.7889,23.7832,23.794,23.7836,23.804,23.7777,23.8032,23.762,23.7557,23.799,23.8034,23.7735,23.6866
-47.0581,0.986639,0.139447,4,23,0,49.1055,0.466119,-0.555641,0.466119,-0.555641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25822e+07,1.3696e+06,57571.6,23.814,23.7539,23.7787,23.777,23.7775,23.7672,23.7366,23.7679,23.7633,23.8696,23.804,23.8667,23.8423,23.7844,23.8104,23.8642,23.7888,23.7321,23.8046,23.8019,23.7848,23.7897,23.7786,23.7775,23.746,23.7776,23.8136,23.7857,23.7804,23.792,23.7823,23.8037,23.7787,23.8061,23.7668,23.7642,23.8115,23.8213,23.803,23.7298
