# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.4331,0.761362,0.144665,2,7,0,49.3944,0.494625,-0.571484,0.494625,-0.571484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25928e+07,1.36982e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7676,23.7371,23.7685,23.764,23.8704,23.8048,23.8677,23.8433,23.7856,23.8118,23.8657,23.7904,23.7339,23.8066,23.804,23.7872,23.7923,23.7815,23.7807,23.7495,23.7814,23.8178,23.7904,23.7855,23.7977,23.7886,23.8106,23.7864,23.8149,23.7766,23.7757,23.8246,23.8365,23.8219,23.7528
-50.4665,0.93249,0.144665,4,19,0,51.0725,0.357009,-0.228105,0.357009,-0.228105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26254e+07,1.37051e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7745,23.7707,23.8778,23.8128,23.8766,23.8527,23.7959,23.8225,23.8772,23.8027,23.7468,23.8202,23.8183,23.8022,23.8079,23.7978,23.7974,23.7668,23.7992,23.836,23.8088,23.8041,23.8163,23.807,23.8286,23.8036,23.8306,23.7906,23.786,23.8306,23.8361,23.8071,23.7196
-49.5115,1,0.144665,2,3,0,50.6681,0.34094,-0.300898,0.34094,-0.300898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25862e+07,1.36968e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7794,23.7694,23.7391,23.7706,23.7664,23.873,23.8075,23.8707,23.8463,23.7888,23.815,23.869,23.7938,23.7373,23.8099,23.8073,23.7903,23.7953,23.7842,23.7831,23.7514,23.7827,23.8184,23.7901,23.7842,23.7948,23.7842,23.8042,23.7775,23.8025,23.7606,23.7531,23.7951,23.7976,23.7636,23.672
-47.9231,0.988083,0.144665,4,27,0,49.566,0.460051,-0.514783,0.460051,-0.514783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25965e+07,1.3699e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7785,23.7684,23.738,23.7695,23.7651,23.8716,23.8062,23.8692,23.8449,23.7873,23.8135,23.8676,23.7924,23.736,23.8088,23.8063,23.7895,23.7947,23.784,23.7832,23.752,23.7839,23.8203,23.7928,23.7879,23.7999,23.7906,23.8124,23.7878,23.8157,23.7769,23.7748,23.8224,23.8325,23.8142,23.7406
-47.2941,0.925986,0.144665,3,15,0,49.0706,0.412291,-0.467528,0.412291,-0.467528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2583e+07,1.36962e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7782,23.7681,23.7376,23.769,23.7645,23.8709,23.8054,23.8683,23.8438,23.7861,23.8122,23.866,23.7907,23.7341,23.8066,23.8039,23.7869,23.7918,23.7806,23.7795,23.7479,23.7793,23.8152,23.7871,23.7815,23.7926,23.7826,23.8033,23.7775,23.8039,23.7635,23.7587,23.8037,23.8105,23.7857,23.705
-47.1055,0.766579,0.144665,2,7,0,49.3864,0.432842,-0.488867,0.432842,-0.488867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25889e+07,1.36974e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7378,23.7692,23.7648,23.8712,23.8057,23.8687,23.8443,23.7867,23.8128,23.8667,23.7915,23.7349,23.8076,23.805,23.788,23.7931,23.7821,23.7812,23.7497,23.7814,23.8175,23.7896,23.7843,23.7958,23.7861,23.8073,23.7821,23.8091,23.7693,23.7658,23.8119,23.8202,23.7982,23.7207
-47.2923,0.985891,0.144665,3,15,0,48.1914,0.486898,-0.585238,0.486898,-0.585238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25815e+07,1.36959e+06,57571.6,23.8139,23.7538,23.7784,23.7767,23.7772,23.7669,23.7362,23.7674,23.7628,23.8691,23.8034,23.8661,23.8416,23.7837,23.8097,23.8634,23.7879,23.7312,23.8037,23.801,23.7839,23.7888,23.7777,23.7766,23.7451,23.7767,23.8128,23.785,23.7798,23.7915,23.782,23.8036,23.7788,23.8067,23.7678,23.766,23.8141,23.8251,23.8091,23.7387
-49.6362,0.681168,0.144665,3,11,0,50.2878,0.440234,-0.446773,0.440234,-0.446773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26119e+07,1.37023e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7798,23.7699,23.7398,23.7715,23.7674,23.8741,23.8089,23.8723,23.8481,23.7909,23.8173,23.8716,23.7968,23.7406,23.8137,23.8115,23.7951,23.8006,23.7902,23.7897,23.7589,23.7912,23.8279,23.8007,23.7961,23.8085,23.7995,23.8216,23.7972,23.8254,23.7867,23.7846,23.8321,23.8418,23.8221,23.7462
-47.3576,1,0.144665,1,3,0,49.1371,0.43268,-0.47553,0.43268,-0.47553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25944e+07,1.36986e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7687,23.7383,23.7698,23.7654,23.872,23.8065,23.8696,23.8453,23.7877,23.8139,23.8679,23.7928,23.7363,23.8091,23.8066,23.7898,23.7949,23.7841,23.7833,23.752,23.7838,23.82,23.7923,23.7872,23.7989,23.7893,23.8107,23.7856,23.8129,23.7733,23.7701,23.8164,23.8249,23.8033,23.7259
-47.7775,0.955877,0.144665,4,23,0,48.2202,0.493287,-0.639027,0.493287,-0.639027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25595e+07,1.36912e+06,57571.6,23.8133,23.753,23.7774,23.7755,23.7757,23.7651,23.734,23.765,23.7601,23.866,23.8,23.8624,23.8376,23.7793,23.805,23.8583,23.7825,23.7254,23.7974,23.7942,23.7766,23.7811,23.7695,23.768,23.7359,23.767,23.8024,23.7741,23.7683,23.7793,23.7692,23.7901,23.7646,23.7917,23.7522,23.7494,23.7968,23.8073,23.7909,23.7209
-47.4531,1,0.144665,2,3,0,47.7612,0.496373,-0.597954,0.496373,-0.597954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25811e+07,1.36958e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.7771,23.7667,23.736,23.7672,23.7626,23.8688,23.8031,23.8658,23.8413,23.7834,23.8093,23.863,23.7876,23.7308,23.8033,23.8005,23.7834,23.7883,23.7772,23.7762,23.7447,23.7763,23.8124,23.7847,23.7795,23.7913,23.7818,23.8035,23.7789,23.8069,23.7683,23.7668,23.8153,23.8268,23.8119,23.7427
-47.2153,0.934693,0.144665,2,3,0,47.9127,0.484516,-0.608639,0.484516,-0.608639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2569e+07,1.36932e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7764,23.7659,23.7351,23.7661,23.7614,23.8675,23.8016,23.8641,23.8395,23.7814,23.8072,23.8607,23.785,23.7281,23.8003,23.7973,23.78,23.7846,23.7732,23.7719,23.74,23.7713,23.807,23.7789,23.7733,23.7846,23.7747,23.7958,23.7706,23.7978,23.7585,23.7559,23.8034,23.8137,23.7968,23.7258
-47.6786,0.959796,0.144665,3,9,0,47.9797,0.526816,-0.658171,0.526816,-0.658171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25685e+07,1.36931e+06,57571.6,23.8134,23.7531,23.7775,23.7756,23.7759,23.7653,23.7343,23.7653,23.7604,23.8665,23.8005,23.863,23.8383,23.7801,23.8058,23.8593,23.7836,23.7266,23.7988,23.7958,23.7784,23.783,23.7716,23.7704,23.7386,23.77,23.8059,23.7779,23.7726,23.7841,23.7746,23.7962,23.7716,23.7997,23.7613,23.7603,23.8095,23.8222,23.8101,23.7445
-48.7233,0.969983,0.144665,3,11,0,48.8454,0.566595,-0.700988,0.566595,-0.700988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25663e+07,1.36927e+06,57571.6,23.8131,23.7528,23.7771,23.7751,23.7752,23.7645,23.7335,23.7644,23.7594,23.8653,23.7993,23.8616,23.8368,23.7785,23.8042,23.8576,23.7818,23.7247,23.7968,23.7938,23.7764,23.781,23.7696,23.7683,23.7366,23.768,23.804,23.7762,23.771,23.7828,23.7736,23.7955,23.7715,23.8003,23.7627,23.7631,23.8138,23.8286,23.8207,23.7599
-47.1331,0.88961,0.144665,3,11,0,49.8333,0.468298,-0.58191,0.468298,-0.58191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25716e+07,1.36938e+06,57571.6,23.8137,23.7536,23.7782,23.7764,23.7768,23.7664,23.7356,23.7667,23.762,23.8682,23.8024,23.865,23.8404,23.7823,23.8082,23.8618,23.7862,23.7293,23.8016,23.7987,23.7813,23.786,23.7747,23.7734,23.7416,23.7729,23.8086,23.7805,23.7749,23.7861,23.7761,23.7972,23.7718,23.7988,23.7592,23.7561,23.803,23.8125,23.7939,23.7208
-47.456,0.989882,0.144665,4,19,0,47.9207,0.402818,-0.415039,0.402818,-0.415039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25966e+07,1.3699e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7793,23.7693,23.739,23.7706,23.7663,23.8729,23.8075,23.8707,23.8464,23.789,23.8153,23.8694,23.7943,23.7379,23.8107,23.8083,23.7915,23.7967,23.7859,23.785,23.7537,23.7855,23.8217,23.7939,23.7887,23.8002,23.7904,23.8116,23.7862,23.8129,23.7728,23.7684,23.8136,23.8205,23.7953,23.7137
-47.1951,0.966669,0.144665,4,23,0,47.8317,0.441932,-0.500218,0.441932,-0.500218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25905e+07,1.36977e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7378,23.7692,23.7648,23.8712,23.8057,23.8687,23.8443,23.7867,23.8128,23.8668,23.7915,23.735,23.8077,23.8051,23.7882,23.7933,23.7824,23.7815,23.7501,23.7818,23.818,23.7902,23.785,23.7966,23.787,23.8084,23.7833,23.8106,23.7711,23.768,23.8146,23.8234,23.8027,23.7265
-47.9158,0.43618,0.144665,2,3,0,54.9681,0.4559,-0.584026,0.4559,-0.584026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25629e+07,1.3692e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7764,23.7659,23.735,23.7661,23.7613,23.8673,23.8014,23.8639,23.8392,23.781,23.8068,23.8603,23.7845,23.7275,23.7996,23.7965,23.779,23.7835,23.7719,23.7705,23.7384,23.7695,23.8049,23.7765,23.7706,23.7814,23.771,23.7916,23.7657,23.7921,23.7519,23.7479,23.7938,23.8022,23.7816,23.7066
-47.3568,0.996869,0.144665,3,15,0,48.7136,0.428041,-0.466529,0.428041,-0.466529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25948e+07,1.36987e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7688,23.7384,23.7699,23.7656,23.8721,23.8067,23.8698,23.8455,23.7879,23.8141,23.8682,23.793,23.7366,23.8094,23.8069,23.7901,23.7952,23.7844,23.7836,23.7523,23.7841,23.8203,23.7926,23.7874,23.7991,23.7895,23.8108,23.7857,23.8129,23.7733,23.7699,23.8161,23.8243,23.8021,23.7241
-47.0309,0.999498,0.144665,3,11,0,47.4039,0.434451,-0.502485,0.434451,-0.502485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25843e+07,1.36965e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7781,23.7679,23.7373,23.7687,23.7642,23.8706,23.805,23.8679,23.8435,23.7857,23.8118,23.8657,23.7903,23.7337,23.8063,23.8036,23.7865,23.7915,23.7804,23.7793,23.7478,23.7793,23.8153,23.7874,23.7819,23.7933,23.7834,23.8045,23.7791,23.806,23.7661,23.7623,23.8083,23.8165,23.7945,23.717
-47.1076,0.996772,0.144665,3,15,0,47.3361,0.425696,-0.477871,0.425696,-0.477871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25884e+07,1.36973e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7683,23.7378,23.7693,23.7649,23.8713,23.8058,23.8688,23.8444,23.7868,23.8129,23.8668,23.7916,23.735,23.8077,23.8051,23.7881,23.7932,23.7822,23.7812,23.7497,23.7814,23.8174,23.7895,23.7842,23.7956,23.7858,23.8069,23.7815,23.8084,23.7685,23.7646,23.8104,23.8182,23.7954,23.7168
-47.2531,0.999931,0.144665,3,13,0,47.3707,0.4081,-0.445583,0.4081,-0.445583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25886e+07,1.36974e+06,57571.6,23.8144,23.7545,23.7794,23.778,23.7787,23.7686,23.7381,23.7696,23.7652,23.8718,23.8063,23.8693,23.8449,23.7873,23.8135,23.8674,23.7922,23.7357,23.8083,23.8057,23.7888,23.7938,23.7828,23.7818,23.7503,23.7819,23.8179,23.79,23.7845,23.7958,23.7858,23.8067,23.7811,23.8076,23.7673,23.7627,23.8078,23.8146,23.7896,23.7085
-48.3121,0.782175,0.144665,2,3,0,48.5845,0.401286,-0.472401,0.401286,-0.472401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2573e+07,1.36941e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7777,23.7675,23.7368,23.7681,23.7636,23.8699,23.8042,23.867,23.8424,23.7845,23.8105,23.8642,23.7887,23.7319,23.8043,23.8014,23.7841,23.7888,23.7774,23.7761,23.7442,23.7753,23.8108,23.7825,23.7765,23.7872,23.7767,23.797,23.7707,23.7963,23.7553,23.7496,23.7936,23.7992,23.7724,23.6897
-48.4299,0.77018,0.144665,2,3,0,51.6517,0.412293,-0.404908,0.412293,-0.404908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26079e+07,1.37014e+06,57571.6,23.8148,23.7551,23.7803,23.779,23.7799,23.77,23.7399,23.7716,23.7674,23.8742,23.809,23.8723,23.8482,23.7909,23.8173,23.8716,23.7967,23.7405,23.8135,23.8113,23.7948,23.8002,23.7897,23.7891,23.7581,23.7901,23.8267,23.7993,23.7944,23.8064,23.797,23.8187,23.7938,23.8212,23.7818,23.7784,23.8245,23.8325,23.8092,23.7293
