# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.5036,0.999251,0.15157,2,7,0,48.937,0.348655,-0.266923,0.348655,-0.266923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26046e+07,1.37007e+06,57571.6,23.8151,23.7554,23.7806,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8752,23.81,23.8734,23.8493,23.7921,23.8185,23.8728,23.7979,23.7417,23.8147,23.8124,23.7959,23.8012,23.7905,23.7898,23.7586,23.7904,23.8266,23.7988,23.7935,23.8049,23.7949,23.8156,23.7897,23.8157,23.7747,23.7686,23.8118,23.8158,23.7842,23.6945
-48.5544,0.991845,0.15157,2,3,0,48.5646,0.350557,-0.264379,0.350557,-0.264379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26072e+07,1.37012e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7727,23.7686,23.8755,23.8103,23.8738,23.8497,23.7925,23.819,23.8733,23.7985,23.7423,23.8154,23.8131,23.7966,23.802,23.7914,23.7907,23.7596,23.7915,23.8278,23.8001,23.7948,23.8063,23.7964,23.8173,23.7915,23.8176,23.7767,23.7709,23.8143,23.8185,23.7874,23.6981
-48.7694,0.992638,0.15157,2,7,0,48.8449,0.339436,-0.258379,0.339436,-0.258379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25989e+07,1.36995e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7402,23.772,23.7679,23.8747,23.8094,23.8727,23.8486,23.7913,23.8176,23.8718,23.7969,23.7406,23.8135,23.8111,23.7944,23.7996,23.7888,23.7879,23.7565,23.7882,23.8242,23.7963,23.7907,23.8018,23.7916,23.812,23.7858,23.8113,23.7698,23.763,23.8056,23.8087,23.7755,23.6841
-47.0901,0.994784,0.15157,5,31,0,53.2553,0.424835,-0.482424,0.424835,-0.482424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2586e+07,1.36968e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7783,23.7681,23.7376,23.769,23.7646,23.871,23.8055,23.8684,23.844,23.7863,23.8124,23.8663,23.791,23.7344,23.807,23.8044,23.7874,23.7923,23.7813,23.7803,23.7487,23.7803,23.8163,23.7883,23.7829,23.7942,23.7843,23.8053,23.7799,23.8066,23.7666,23.7625,23.8082,23.8158,23.7927,23.714
-47.0733,0.996879,0.15157,2,7,0,47.108,0.428406,-0.486504,0.428406,-0.486504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25868e+07,1.3697e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7783,23.7681,23.7376,23.7691,23.7646,23.8711,23.8055,23.8685,23.8441,23.7864,23.8125,23.8664,23.7911,23.7345,23.8071,23.8045,23.7875,23.7925,23.7815,23.7805,23.749,23.7806,23.8166,23.7887,23.7833,23.7947,23.7848,23.8059,23.7805,23.8074,23.7674,23.7636,23.8094,23.8173,23.7947,23.7165
-47.0981,0.929342,0.15157,2,3,0,47.5027,0.424806,-0.478765,0.424806,-0.478765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25874e+07,1.36971e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7378,23.7692,23.7648,23.8712,23.8057,23.8687,23.8443,23.7866,23.8127,23.8666,23.7914,23.7348,23.8074,23.8048,23.7878,23.7928,23.7818,23.7808,23.7493,23.7809,23.8169,23.7891,23.7837,23.795,23.7852,23.8063,23.7808,23.8076,23.7677,23.7637,23.8094,23.8171,23.7941,23.7154
-47.5248,0.997631,0.15157,4,23,0,48.101,0.38944,-0.399901,0.38944,-0.399901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25919e+07,1.36981e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.7691,23.7388,23.7703,23.766,23.8726,23.8072,23.8703,23.846,23.7885,23.8147,23.8687,23.7936,23.7371,23.8099,23.8073,23.7905,23.7956,23.7846,23.7837,23.7522,23.7838,23.8198,23.7919,23.7865,23.7977,23.7877,23.8085,23.7827,23.809,23.7684,23.7632,23.8076,23.8134,23.7863,23.7025
-47.5289,1,0.15157,2,3,0,47.536,0.39132,-0.393927,0.39132,-0.393927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25957e+07,1.36988e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7694,23.7391,23.7707,23.7664,23.8731,23.8077,23.8709,23.8466,23.7892,23.8154,23.8695,23.7944,23.738,23.8108,23.8084,23.7916,23.7968,23.7859,23.785,23.7537,23.7854,23.8215,23.7937,23.7884,23.7998,23.7899,23.8108,23.7852,23.8117,23.7713,23.7664,23.8111,23.8172,23.7905,23.7072
-47.8194,0.937014,0.15157,3,15,0,48.5682,0.403969,-0.402012,0.403969,-0.402012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26026e+07,1.37003e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7395,23.7712,23.767,23.8737,23.8084,23.8717,23.8474,23.7901,23.8164,23.8706,23.7957,23.7394,23.8123,23.81,23.7933,23.7986,23.788,23.7873,23.7561,23.788,23.8244,23.7968,23.7917,23.8035,23.7939,23.8152,23.7901,23.8171,23.7772,23.7733,23.8188,23.826,23.8013,23.7201
-47.9631,0.989174,0.15157,3,9,0,48.4648,0.367597,-0.336323,0.367597,-0.336323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25973e+07,1.36992e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7713,23.7671,23.8738,23.8085,23.8717,23.8475,23.7902,23.8165,23.8706,23.7956,23.7392,23.8121,23.8097,23.7929,23.7981,23.7873,23.7864,23.755,23.7867,23.8228,23.7949,23.7895,23.8008,23.7907,23.8115,23.7856,23.8116,23.7707,23.765,23.8087,23.8134,23.7839,23.6969
-48.0481,0.899902,0.15157,2,3,0,48.7206,0.365928,-0.321825,0.365928,-0.321825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2601e+07,1.37e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7702,23.74,23.7717,23.7676,23.8743,23.8091,23.8724,23.8482,23.7909,23.8173,23.8715,23.7965,23.7402,23.8132,23.8108,23.7941,23.7994,23.7887,23.7879,23.7566,23.7884,23.8246,23.7968,23.7914,23.8028,23.7929,23.8137,23.7879,23.8141,23.7733,23.7677,23.8115,23.8164,23.7868,23.6998
-47.093,0.943454,0.15157,4,23,0,48.5433,0.460311,-0.541276,0.460311,-0.541276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25849e+07,1.36966e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7778,23.7675,23.7369,23.7683,23.7637,23.8701,23.8045,23.8673,23.8429,23.7851,23.8112,23.865,23.7896,23.733,23.8055,23.8029,23.7858,23.7908,23.7798,23.7787,23.7473,23.7789,23.815,23.7872,23.7819,23.7935,23.7839,23.8052,23.7802,23.8077,23.7684,23.7657,23.8128,23.8225,23.8036,23.7297
-48.4998,0.801129,0.15157,2,3,0,48.8544,0.452542,-0.588453,0.452542,-0.588453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25589e+07,1.36911e+06,57571.6,23.8135,23.7532,23.7778,23.7759,23.7762,23.7656,23.7347,23.7657,23.7608,23.8669,23.8009,23.8633,23.8386,23.7804,23.8061,23.8595,23.7837,23.7266,23.7986,23.7955,23.7779,23.7823,23.7706,23.7691,23.7369,23.7678,23.8031,23.7746,23.7685,23.7791,23.7687,23.789,23.763,23.7891,23.7487,23.7443,23.7899,23.7979,23.7766,23.7011
-47.1368,1,0.15157,2,3,0,48.3133,0.455738,-0.560945,0.455738,-0.560945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25732e+07,1.36941e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.7771,23.7667,23.7359,23.7671,23.7625,23.8687,23.8029,23.8656,23.841,23.783,23.8089,23.8625,23.787,23.7301,23.8024,23.7996,23.7823,23.787,23.7756,23.7744,23.7426,23.7739,23.8096,23.7815,23.7759,23.787,23.777,23.7979,23.7724,23.7993,23.7594,23.7559,23.8023,23.8112,23.7911,23.7164
-47.2732,0.94615,0.15157,3,15,0,47.8462,0.444607,-0.502041,0.444607,-0.502041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25915e+07,1.3698e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7683,23.7378,23.7693,23.7648,23.8713,23.8058,23.8688,23.8444,23.7868,23.813,23.8669,23.7917,23.7352,23.8079,23.8054,23.7885,23.7936,23.7827,23.7818,23.7504,23.7822,23.8184,23.7907,23.7855,23.7972,23.7877,23.8091,23.7841,23.8115,23.7721,23.7692,23.8159,23.8249,23.8046,23.7287
-47.9377,0.923544,0.15157,3,15,0,48.2847,0.442753,-0.479813,0.442753,-0.479813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25998e+07,1.36997e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.7689,23.7386,23.7702,23.7659,23.8725,23.8071,23.8702,23.8459,23.7885,23.8147,23.8688,23.7938,23.7374,23.8103,23.8079,23.7912,23.7964,23.7857,23.785,23.7538,23.7858,23.8222,23.7947,23.7898,23.8018,23.7924,23.8141,23.7894,23.8171,23.778,23.7754,23.8224,23.8317,23.8116,23.7357
-48.0018,0.855407,0.15157,3,11,0,49.4549,0.471758,-0.536047,0.471758,-0.536047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25947e+07,1.36986e+06,57571.6,23.8142,23.7543,23.7792,23.7776,23.7783,23.7681,23.7376,23.7691,23.7647,23.8711,23.8056,23.8686,23.8443,23.7867,23.8128,23.8668,23.7916,23.7352,23.8079,23.8054,23.7886,23.7937,23.783,23.7822,23.7509,23.7829,23.8193,23.7918,23.7868,23.7989,23.7896,23.8115,23.787,23.8151,23.7764,23.7747,23.8227,23.8334,23.8164,23.7443
-47.1213,1,0.15157,2,3,0,47.8915,0.454793,-0.558399,0.454793,-0.558399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25737e+07,1.36942e+06,57571.6,23.8138,23.7537,23.7784,23.7767,23.7771,23.7667,23.736,23.7672,23.7625,23.8687,23.803,23.8657,23.8411,23.7831,23.809,23.8627,23.7871,23.7303,23.8026,23.7997,23.7825,23.7872,23.7759,23.7746,23.7428,23.7742,23.8099,23.7818,23.7762,23.7873,23.7773,23.7982,23.7728,23.7996,23.7598,23.7562,23.8026,23.8115,23.7913,23.7164
-49.1565,0.565421,0.15157,1,3,0,49.9078,0.473663,-0.521011,0.473663,-0.521011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26028e+07,1.37003e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7788,23.7687,23.7384,23.7699,23.7656,23.8722,23.8068,23.8699,23.8456,23.7882,23.8144,23.8686,23.7935,23.7372,23.8101,23.8077,23.7911,23.7964,23.7858,23.7852,23.7542,23.7863,23.823,23.7957,23.791,23.8033,23.7943,23.8165,23.7923,23.8208,23.7824,23.7812,23.8297,23.8408,23.8244,23.7528
-49.8393,0.807691,0.15157,1,1,0,50.3888,0.47586,-0.51659,0.47586,-0.51659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26063e+07,1.37011e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.769,23.7387,23.7702,23.766,23.8726,23.8072,23.8704,23.8462,23.7888,23.8151,23.8693,23.7943,23.738,23.811,23.8087,23.7921,23.7975,23.787,23.7865,23.7556,23.7878,23.8245,23.7974,23.7928,23.8052,23.7964,23.8186,23.7947,23.8233,23.7851,23.7842,23.8328,23.8443,23.8283,23.757
-48.5591,1,0.15157,2,3,0,49.7479,0.470027,-0.522768,0.470027,-0.522768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25996e+07,1.36997e+06,57571.6,23.8144,23.7544,23.7794,23.7779,23.7786,23.7685,23.7381,23.7696,23.7653,23.8718,23.8064,23.8695,23.8452,23.7877,23.8139,23.868,23.7929,23.7365,23.8093,23.8069,23.7902,23.7955,23.7848,23.7841,23.753,23.785,23.8215,23.7942,23.7894,23.8016,23.7925,23.8144,23.7901,23.8184,23.7798,23.7783,23.8265,23.8373,23.8203,23.7481
-48.5591,0.477345,0.15157,1,1,0,50.5561,0.470027,-0.522768,0.470027,-0.522768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25996e+07,1.36997e+06,57571.6,23.8144,23.7544,23.7794,23.7779,23.7786,23.7685,23.7381,23.7696,23.7653,23.8718,23.8064,23.8695,23.8452,23.7877,23.8139,23.868,23.7929,23.7365,23.8093,23.8069,23.7902,23.7955,23.7848,23.7841,23.753,23.785,23.8215,23.7942,23.7894,23.8016,23.7925,23.8144,23.7901,23.8184,23.7798,23.7783,23.8265,23.8373,23.8203,23.7481
-47.5818,0.987585,0.15157,3,15,0,48.775,0.425017,-0.512954,0.425017,-0.512954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25734e+07,1.36942e+06,57571.6,23.814,23.7539,23.7786,23.777,23.7775,23.7671,23.7365,23.7677,23.7631,23.8694,23.8037,23.8664,23.8419,23.7839,23.8099,23.8635,23.788,23.7312,23.8036,23.8007,23.7834,23.7881,23.7768,23.7755,23.7436,23.7749,23.8105,23.7822,23.7764,23.7873,23.777,23.7976,23.7717,23.7979,23.7574,23.7526,23.7977,23.8048,23.781,23.7019
-47.5696,1,0.15157,2,3,0,47.6783,0.431128,-0.465396,0.431128,-0.465396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25975e+07,1.36992e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.7689,23.7386,23.7701,23.7658,23.8724,23.807,23.8701,23.8458,23.7884,23.8146,23.8687,23.7936,23.7372,23.81,23.8076,23.7908,23.796,23.7853,23.7845,23.7533,23.7851,23.8215,23.7939,23.7888,23.8006,23.7911,23.8126,23.7876,23.815,23.7755,23.7723,23.8188,23.8273,23.8057,23.7281
