lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.133502
# Diagonal elements of inverse mass matrix:
-48.2794,1,0.133502,1,1,0,48.4326,0.386515,-0.350486,0.386515,-0.350486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26081e+07,1.37014e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7704,23.7403,23.7721,23.768,23.8748,23.8096,23.873,23.8489,23.7917,23.8181,23.8724,23.7975,23.7414,23.8144,23.8122,23.7957,23.8011,23.7905,23.7899,23.7589,23.7909,23.8273,23.7998,23.7948,23.8066,23.797,23.8184,23.7931,23.82,23.78,23.7756,23.8207,23.8271,23.8006,23.717
-48.4732,0.953309,0.133502,4,23,0,49.2506,0.491053,-0.564163,0.491053,-0.564163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2594e+07,1.36985e+06,57571.6,23.8141,23.7541,23.779,23.7774,23.778,23.7678,23.7373,23.7687,23.7642,23.8706,23.8051,23.868,23.8436,23.786,23.8121,23.8661,23.7908,23.7343,23.8071,23.8045,23.7877,23.7929,23.7821,23.7813,23.7501,23.782,23.8185,23.7911,23.7862,23.7984,23.7893,23.8114,23.7871,23.8156,23.7773,23.7763,23.8251,23.8368,23.8219,23.7523
-47.0949,0.974233,0.133502,1,3,0,48.6077,0.481797,-0.589221,0.481797,-0.589221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25765e+07,1.36948e+06,57571.6,23.8138,23.7536,23.7783,23.7765,23.777,23.7666,23.7358,23.767,23.7623,23.8685,23.8028,23.8654,23.8408,23.7829,23.8088,23.8624,23.7869,23.7301,23.8025,23.7997,23.7824,23.7872,23.776,23.7749,23.7432,23.7747,23.8106,23.7826,23.7773,23.7887,23.7791,23.8004,23.7754,23.8029,23.7638,23.7615,23.8092,23.8197,23.8029,23.7317
-47.1984,0.987536,0.133502,2,3,0,47.2246,0.48546,-0.587344,0.48546,-0.587344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25796e+07,1.36955e+06,57571.6,23.8138,23.7537,23.7784,23.7767,23.7771,23.7667,23.736,23.7672,23.7626,23.8688,23.8031,23.8658,23.8413,23.7834,23.8093,23.863,23.7875,23.7308,23.8032,23.8005,23.7833,23.7882,23.777,23.7759,23.7444,23.7759,23.8119,23.7841,23.7788,23.7905,23.7809,23.8024,23.7776,23.8053,23.7664,23.7644,23.8123,23.8232,23.8069,23.7363
-47.6497,0.96323,0.133502,2,3,0,47.7217,0.481461,-0.619642,0.481461,-0.619642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2562e+07,1.36917e+06,57571.6,23.8134,23.7532,23.7776,23.7757,23.776,23.7654,23.7345,23.7655,23.7606,23.8666,23.8007,23.8631,23.8384,23.7801,23.8059,23.8592,23.7834,23.7264,23.7985,23.7954,23.7778,23.7823,23.7707,23.7693,23.7373,23.7684,23.8039,23.7755,23.7697,23.7807,23.7706,23.7914,23.7659,23.7928,23.7531,23.75,23.7971,23.8069,23.7893,23.7177
-48.1804,0.86171,0.133502,3,7,0,49.2412,0.488448,-0.640742,0.488448,-0.640742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25559e+07,1.36905e+06,57571.6,23.8133,23.7529,23.7773,23.7753,23.7755,23.7649,23.7338,23.7647,23.7598,23.8657,23.7996,23.8619,23.8371,23.7788,23.8044,23.8577,23.7818,23.7246,23.7966,23.7934,23.7757,23.7801,23.7683,23.7668,23.7346,23.7655,23.8009,23.7724,23.7665,23.7773,23.7671,23.7878,23.7621,23.7889,23.7492,23.746,23.7931,23.8031,23.786,23.7152
-48.7624,0.975473,0.133502,3,11,0,51.3779,0.542942,-0.653148,0.542942,-0.653148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25798e+07,1.36955e+06,57571.6,23.8136,23.7533,23.7779,23.7761,23.7764,23.7659,23.7351,23.7662,23.7615,23.8676,23.8018,23.8644,23.8398,23.7818,23.8077,23.8613,23.7858,23.729,23.8014,23.7986,23.7815,23.7864,23.7753,23.7743,23.7428,23.7745,23.8108,23.7832,23.7783,23.7904,23.7813,23.8035,23.7795,23.8084,23.7708,23.771,23.8213,23.8353,23.8254,23.762
-48.4311,1,0.133502,2,3,0,48.9461,0.515614,-0.679349,0.515614,-0.679349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25516e+07,1.36896e+06,57571.6,23.813,23.7526,23.7769,23.7748,23.7749,23.7641,23.733,23.7638,23.7587,23.8645,23.7984,23.8605,23.8357,23.7772,23.8027,23.8559,23.7799,23.7226,23.7945,23.7912,23.7734,23.7777,23.7659,23.7643,23.732,23.763,23.7983,23.7698,23.7639,23.7748,23.7647,23.7856,23.7602,23.7874,23.7481,23.7458,23.7939,23.8052,23.791,23.7237
-49.2133,0.943035,0.133502,3,9,0,50.4786,0.58565,-0.728243,0.58565,-0.728243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25603e+07,1.36914e+06,57571.6,23.8129,23.7524,23.7767,23.7746,23.7746,23.7638,23.7326,23.7634,23.7583,23.8641,23.798,23.8601,23.8353,23.7768,23.8024,23.8556,23.7797,23.7226,23.7945,23.7914,23.7738,23.7783,23.7667,23.7654,23.7335,23.7649,23.8007,23.7728,23.7676,23.7794,23.7701,23.7921,23.7681,23.7971,23.7596,23.7605,23.8118,23.8273,23.8211,23.7624
-49.2688,0.934932,0.133502,4,15,0,49.8283,0.578888,-0.744672,0.578888,-0.744672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25477e+07,1.36887e+06,57571.6,23.8127,23.7521,23.7762,23.7739,23.7739,23.7629,23.7315,23.7622,23.7569,23.8626,23.7963,23.8583,23.8333,23.7746,23.8,23.8531,23.7769,23.7195,23.7912,23.7879,23.77,23.7742,23.7624,23.7608,23.7286,23.7596,23.795,23.7668,23.7611,23.7724,23.7627,23.7842,23.7596,23.788,23.7499,23.7499,23.8004,23.8151,23.8077,23.7481
-49.5751,0.999561,0.133502,5,31,0,49.9562,0.587713,-0.755078,0.587713,-0.755078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25457e+07,1.36883e+06,57571.6,23.8126,23.752,23.776,23.7737,23.7736,23.7626,23.7312,23.7618,23.7565,23.8621,23.7958,23.8577,23.8327,23.774,23.7994,23.8523,23.7761,23.7187,23.7904,23.787,23.7691,23.7733,23.7614,23.7597,23.7275,23.7585,23.7939,23.7656,23.76,23.7713,23.7616,23.7831,23.7586,23.7871,23.7492,23.7494,23.8002,23.8153,23.8087,23.7502
-49.0811,0.951343,0.133502,3,7,0,50.0562,0.58245,-0.727568,0.58245,-0.727568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25591e+07,1.36912e+06,57571.6,23.8129,23.7524,23.7766,23.7745,23.7746,23.7637,23.7325,23.7633,23.7582,23.864,23.7979,23.86,23.8351,23.7767,23.8023,23.8555,23.7795,23.7224,23.7943,23.7911,23.7735,23.778,23.7664,23.7651,23.7332,23.7645,23.8003,23.7723,23.767,23.7788,23.7694,23.7914,23.7672,23.7961,23.7586,23.7593,23.8104,23.8257,23.8191,23.7601
-48.8515,1,0.133502,3,7,0,49.1054,0.569927,-0.729467,0.569927,-0.729467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25521e+07,1.36897e+06,57571.6,23.8128,23.7523,23.7765,23.7743,23.7743,23.7634,23.7321,23.7628,23.7576,23.8633,23.7972,23.8592,23.8343,23.7757,23.8012,23.8543,23.7782,23.721,23.7928,23.7895,23.7717,23.776,23.7643,23.7627,23.7306,23.7617,23.7973,23.7691,23.7635,23.7749,23.7652,23.7868,23.7622,23.7906,23.7525,23.7524,23.8027,23.817,23.8089,23.7483
-48.9327,0.998329,0.133502,2,3,0,49.0107,0.577135,-0.730433,0.577135,-0.730433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2555e+07,1.36903e+06,57571.6,23.8128,23.7523,23.7765,23.7744,23.7744,23.7635,23.7322,23.763,23.7578,23.8636,23.7974,23.8595,23.8346,23.776,23.8016,23.8547,23.7787,23.7215,23.7933,23.7901,23.7724,23.7768,23.7651,23.7636,23.7316,23.7628,23.7985,23.7704,23.7649,23.7765,23.767,23.7887,23.7643,23.793,23.7551,23.7554,23.8062,23.821,23.8137,23.754
-47.5544,0.86339,0.133502,4,31,0,49.9945,0.425757,-0.513843,0.425757,-0.513843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25736e+07,1.36942e+06,57571.6,23.814,23.7539,23.7786,23.777,23.7775,23.7671,23.7365,23.7677,23.7631,23.8694,23.8037,23.8664,23.8419,23.7839,23.8099,23.8636,23.788,23.7312,23.8036,23.8007,23.7834,23.7881,23.7768,23.7755,23.7437,23.7749,23.8105,23.7823,23.7765,23.7874,23.7771,23.7977,23.7718,23.798,23.7575,23.7528,23.798,23.8051,23.7814,23.7024
-47.2114,1,0.133502,2,3,0,47.5383,0.430465,-0.511594,0.430465,-0.511594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25777e+07,1.36951e+06,57571.6,23.814,23.754,23.7788,23.7771,23.7777,23.7674,23.7368,23.7681,23.7635,23.8698,23.8042,23.867,23.8424,23.7846,23.8106,23.8643,23.7889,23.7321,23.8046,23.8018,23.7846,23.7894,23.7781,23.777,23.7452,23.7766,23.8123,23.7842,23.7786,23.7897,23.7796,23.8004,23.7747,23.8012,23.7609,23.7567,23.8022,23.8098,23.7869,23.7087
-47.0996,0.973952,0.133502,3,11,0,47.7138,0.433034,-0.489683,0.433034,-0.489683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25887e+07,1.36974e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7377,23.7692,23.7647,23.8712,23.8057,23.8687,23.8443,23.7866,23.8128,23.8667,23.7914,23.7349,23.8075,23.8049,23.788,23.793,23.782,23.7811,23.7496,23.7813,23.8174,23.7895,23.7842,23.7957,23.786,23.8072,23.7819,23.809,23.7692,23.7656,23.8118,23.82,23.7981,23.7206
-47.326,0.987775,0.133502,4,27,0,47.5641,0.406311,-0.430029,0.406311,-0.430029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25934e+07,1.36984e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.769,23.7386,23.7702,23.7658,23.8724,23.807,23.8701,23.8458,23.7883,23.8145,23.8685,23.7934,23.737,23.8097,23.8072,23.7904,23.7955,23.7846,23.7837,23.7523,23.784,23.8201,23.7923,23.787,23.7984,23.7886,23.8097,23.7842,23.8109,23.7707,23.7663,23.8115,23.8184,23.7935,23.7123
-47.2697,0.980283,0.133502,4,27,0,48.8252,0.410987,-0.461269,0.410987,-0.461269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25845e+07,1.36965e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7377,23.7692,23.7647,23.8712,23.8056,23.8686,23.8441,23.7865,23.8126,23.8664,23.7911,23.7345,23.8071,23.8044,23.7874,23.7923,23.7812,23.7802,23.7486,23.7801,23.8159,23.7879,23.7823,23.7935,23.7835,23.8042,23.7785,23.8049,23.7645,23.7598,23.8048,23.8116,23.7867,23.7059
-47.1713,0.999634,0.133502,3,11,0,47.3289,0.4198,-0.462746,0.4198,-0.462746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25904e+07,1.36977e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7685,23.7381,23.7696,23.7652,23.8717,23.8062,23.8693,23.8449,23.7873,23.8135,23.8675,23.7922,23.7357,23.8084,23.8059,23.7889,23.794,23.7831,23.7821,23.7507,23.7824,23.8184,23.7906,23.7852,23.7967,23.7869,23.808,23.7826,23.8094,23.7695,23.7654,23.8111,23.8186,23.7952,23.7158
-47.677,0.94827,0.133502,2,7,0,47.845,0.416978,-0.496439,0.416978,-0.496439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25746e+07,1.36944e+06,57571.6,23.814,23.754,23.7787,23.7771,23.7776,23.7674,23.7367,23.768,23.7634,23.8697,23.804,23.8668,23.8423,23.7844,23.8104,23.8641,23.7886,23.7318,23.8042,23.8013,23.7841,23.7888,23.7775,23.7762,23.7444,23.7756,23.8112,23.7829,23.7772,23.788,23.7777,23.7982,23.7722,23.7983,23.7576,23.7527,23.7975,23.8041,23.7793,23.6991
-47.39,1,0.133502,1,1,0,47.6384,0.419844,-0.493594,0.419844,-0.493594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25778e+07,1.36951e+06,57571.6,23.8141,23.7541,23.7789,23.7772,23.7778,23.7676,23.737,23.7683,23.7637,23.8701,23.8044,23.8672,23.8428,23.7849,23.8109,23.8647,23.7892,23.7325,23.8049,23.8022,23.785,23.7898,23.7785,23.7773,23.7456,23.7769,23.8126,23.7844,23.7788,23.7898,23.7796,23.8002,23.7744,23.8007,23.7602,23.7555,23.8006,23.8075,23.7834,23.7036
-48.8234,0.811105,0.133502,2,3,0,49.7731,0.422825,-0.534055,0.422825,-0.534055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25631e+07,1.3692e+06,57571.6,23.8137,23.7536,23.7782,23.7764,23.7768,23.7664,23.7356,23.7667,23.762,23.8681,23.8023,23.8648,23.8402,23.782,23.8079,23.8614,23.7856,23.7287,23.8008,23.7978,23.7802,23.7847,23.7731,23.7716,23.7395,23.7705,23.8058,23.7772,23.7711,23.7816,23.7711,23.7912,23.7649,23.7905,23.7496,23.7442,23.7887,23.7952,23.7705,23.6907
-49.8128,0.943336,0.133502,2,7,0,50.389,0.469078,-0.50369,0.469078,-0.50369,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26075e+07,1.37013e+06,57571.6,23.8146,23.7547,23.7797,23.7784,23.7792,23.7692,23.7389,23.7705,23.7662,23.8729,23.8076,23.8708,23.8466,23.7892,23.8156,23.8698,23.7948,23.7386,23.8116,23.8093,23.7928,23.7982,23.7877,23.7872,23.7563,23.7885,23.8253,23.7981,23.7935,23.8059,23.7971,23.8193,23.7953,23.8238,23.7856,23.7844,23.8329,23.844,23.8273,23.7552
-47.2299,1,0.133502,2,3,0,49.751,0.435764,-0.524781,0.435764,-0.524781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25758e+07,1.36947e+06,57571.6,23.814,23.7539,23.7786,23.777,23.7775,23.7672,23.7365,23.7678,23.7632,23.8694,23.8038,23.8665,23.842,23.7841,23.81,23.8637,23.7882,23.7315,23.8038,23.801,23.7838,23.7885,23.7773,23.776,23.7443,23.7756,23.8113,23.7832,23.7775,23.7886,23.7785,23.7992,23.7735,23.8001,23.7599,23.7557,23.8014,23.8092,23.7869,23.7094
