lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.447001
# Diagonal elements of inverse mass matrix:
# 0.000213518, 0.033302
-50.0464,0.950153,0.447001,1,3,0,50.396,0.290462,-0.0440365,0.290462,-0.0440365,3.26265e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8146,23.8785,23.8546,23.798,23.8247,23.8795,23.805,23.7492,23.8227,23.8209,23.8047,23.8105,23.8003,23.7999,23.7692,23.8014,23.838,23.8106,23.8055,23.8172,23.8074,23.8282,23.8023,23.828,23.7866,23.7794,23.8211,23.8226,23.7848,23.6865
-49.7997,0.998382,0.447001,2,3,0,50.0991,0.286007,-0.0434733,0.286007,-0.0434733,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.8039,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7993,23.8357,23.8081,23.8029,23.8144,23.8044,23.825,23.7988,23.8242,23.7824,23.7748,23.816,23.8169,23.7781,23.6787
-51.429,0.836646,0.447001,2,3,0,51.9104,0.293128,-0.16853,0.293128,-0.16853,3.26376e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7834,23.7741,23.7446,23.777,23.7734,23.8809,23.8161,23.8802,23.8565,23.8001,23.8269,23.8819,23.8077,23.752,23.8258,23.8241,23.8082,23.8141,23.8043,23.8041,23.7736,23.8061,23.843,23.8159,23.8112,23.8232,23.8138,23.835,23.8095,23.8358,23.7948,23.7884,23.8308,23.8331,23.7966,23.6994
-50.2046,0.50213,0.447001,2,3,0,54.3527,0.292066,-0.0473501,0.292066,-0.0473501,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.8251,23.8798,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8006,23.7699,23.8022,23.8389,23.8115,23.8065,23.8182,23.8085,23.8295,23.8036,23.8294,23.7881,23.7811,23.823,23.8247,23.7873,23.6893
-49.9875,0.997855,0.447001,2,7,0,50.3498,0.277623,0.101382,0.277623,0.101382,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7956,23.7645,23.7964,23.8326,23.8048,23.7993,23.8104,23.8002,23.8204,23.7938,23.8187,23.7764,23.768,23.8084,23.8084,23.7678,23.6666
-50.033,0.852786,0.447001,2,7,0,51.468,0.277289,-0.0627423,0.277289,-0.0627423,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8005,23.806,23.7954,23.7948,23.7636,23.7954,23.8316,23.8037,23.7982,23.8092,23.7988,23.819,23.7923,23.8171,23.7747,23.7661,23.8064,23.8063,23.7654,23.664
-49.853,0.997823,0.447001,2,5,0,50.2174,0.280233,-0.0145648,0.280233,-0.0145648,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8196,23.8176,23.8012,23.8067,23.7962,23.7955,23.7644,23.7963,23.8326,23.8047,23.7993,23.8104,23.8002,23.8205,23.7939,23.8188,23.7767,23.7683,23.8089,23.8091,23.7688,23.668
-50.3548,0.87815,0.447001,2,3,0,51.7462,0.271162,0.228232,0.271162,0.228232,3.26192e+07,1.37038e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8785,23.804,23.7481,23.8215,23.8195,23.8032,23.8088,23.7984,23.7978,23.7668,23.7988,23.8352,23.8074,23.8021,23.8133,23.8031,23.8234,23.7969,23.8218,23.7796,23.7712,23.8116,23.8114,23.7704,23.6685
-50.076,0.989437,0.447001,3,15,0,50.8689,0.276007,0.156897,0.276007,0.156897,3.26165e+07,1.37032e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8231,23.8777,23.8032,23.7472,23.8205,23.8185,23.8021,23.8077,23.7972,23.7966,23.7656,23.7975,23.8338,23.806,23.8006,23.8118,23.8016,23.8219,23.7953,23.8203,23.7781,23.7697,23.8102,23.8102,23.7696,23.6683
-49.8897,0.985259,0.447001,2,7,0,50.7656,0.2836,0.106587,0.2836,0.106587,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.804,23.7482,23.8216,23.8196,23.8034,23.809,23.7987,23.7982,23.7673,23.7994,23.8358,23.8082,23.803,23.8144,23.8044,23.825,23.7988,23.8241,23.7823,23.7745,23.8156,23.8164,23.7773,23.6775
-50.486,0.944938,0.447001,2,7,0,51.0991,0.274026,0.24893,0.274026,0.24893,3.26256e+07,1.37051e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8054,23.7496,23.8231,23.8212,23.8051,23.8108,23.8006,23.8002,23.7693,23.8015,23.838,23.8105,23.8053,23.8167,23.8067,23.8273,23.8011,23.8264,23.7845,23.7766,23.8174,23.8178,23.7778,23.6768
-50.1994,0.965591,0.447001,3,7,0,51.1865,0.274162,0.19791,0.274162,0.19791,3.26187e+07,1.37037e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8212,23.8192,23.8029,23.8085,23.7981,23.7976,23.7666,23.7986,23.8349,23.8072,23.8018,23.813,23.8028,23.8232,23.7967,23.8217,23.7796,23.7712,23.8118,23.8118,23.7711,23.6697
-49.8438,0.995411,0.447001,3,11,0,50.222,0.28475,0.0817253,0.28475,0.0817253,3.26212e+07,1.37042e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7432,23.7754,23.7716,23.8789,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7993,23.8358,23.8082,23.803,23.8144,23.8044,23.825,23.7987,23.8241,23.7823,23.7746,23.8157,23.8166,23.7776,23.678
-51.3055,0.894155,0.447001,2,7,0,51.6623,0.266096,0.133103,0.266096,0.133103,3.26026e+07,1.37003e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8768,23.8117,23.8753,23.8512,23.7942,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7981,23.8034,23.7926,23.7917,23.7603,23.7919,23.8277,23.7996,23.7937,23.8043,23.7936,23.8133,23.7861,23.8102,23.7672,23.7575,23.7968,23.7954,23.7522,23.6482
-50.7844,0.980807,0.447001,3,7,0,51.5638,0.268849,0.141305,0.268849,0.141305,3.26066e+07,1.37011e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8122,23.8759,23.8518,23.7948,23.8214,23.8758,23.801,23.7449,23.818,23.8158,23.7993,23.8046,23.7939,23.7931,23.7618,23.7935,23.8295,23.8014,23.7957,23.8065,23.7959,23.8157,23.7887,23.8131,23.7703,23.761,23.8007,23.7996,23.7571,23.6539
-50.2289,0.979017,0.447001,3,11,0,51.1529,0.288169,-0.12316,0.288169,-0.12316,3.26278e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.811,23.8009,23.8005,23.7698,23.802,23.8387,23.8113,23.8063,23.8179,23.8081,23.829,23.8031,23.8288,23.7874,23.7801,23.8218,23.8232,23.7853,23.6867
-52.4862,0.768558,0.447001,2,3,0,52.6255,0.290097,-0.243068,0.290097,-0.243068,3.26434e+07,1.37089e+06,57571.6,23.8163,23.7571,23.7829,23.7823,23.7838,23.7747,23.7453,23.7777,23.7742,23.8817,23.8171,23.8813,23.8577,23.8013,23.8283,23.8833,23.8092,23.7537,23.8275,23.8259,23.8102,23.8162,23.8065,23.8064,23.776,23.8087,23.8458,23.8188,23.8142,23.8264,23.817,23.8385,23.8131,23.8396,23.7988,23.7925,23.8351,23.8375,23.8011,23.704
-52.3242,0.688081,0.447001,2,7,0,54.4714,0.277008,0.323222,0.277008,0.323222,3.2642e+07,1.37086e+06,57571.6,23.8163,23.7571,23.783,23.7823,23.7839,23.7748,23.7454,23.7778,23.7744,23.8819,23.8173,23.8815,23.8578,23.8015,23.8284,23.8835,23.8093,23.7538,23.8276,23.826,23.8102,23.8163,23.8064,23.8063,23.7759,23.8085,23.8454,23.8183,23.8136,23.8257,23.8162,23.8374,23.8118,23.8379,23.7967,23.7899,23.8317,23.8333,23.7951,23.6958
-54.1191,0.839455,0.447001,2,7,0,54.3789,0.283485,-0.33063,0.283485,-0.33063,3.2651e+07,1.37105e+06,57571.6,23.8165,23.7574,23.7833,23.7828,23.7844,23.7754,23.7461,23.7787,23.7753,23.883,23.8184,23.8828,23.8592,23.803,23.8301,23.8853,23.8113,23.7559,23.8299,23.8284,23.8128,23.8191,23.8095,23.8095,23.7793,23.8122,23.8494,23.8226,23.8181,23.8305,23.8214,23.843,23.8178,23.8444,23.8038,23.7977,23.8403,23.8428,23.8063,23.7087
-49.9292,1,0.447001,2,3,0,53.3545,0.281023,-0.129442,0.281023,-0.129442,3.262e+07,1.37039e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8086,23.7983,23.7978,23.7668,23.7989,23.8353,23.8076,23.8023,23.8137,23.8036,23.8241,23.7978,23.823,23.7811,23.7731,23.814,23.8146,23.7749,23.6747
-50.9556,0.943649,0.447001,2,7,0,52.1906,0.261936,-0.323061,0.261936,-0.323061,3.26243e+07,1.37049e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.879,23.8552,23.7985,23.8253,23.8801,23.8056,23.7498,23.8233,23.8214,23.8052,23.8109,23.8006,23.8001,23.7692,23.8013,23.8377,23.8101,23.8048,23.8161,23.806,23.8264,23.7999,23.8248,23.7826,23.774,23.8142,23.8138,23.7719,23.6689
-50.9556,0.959018,0.447001,1,1,0,51.0859,0.261936,-0.323061,0.261936,-0.323061,3.26243e+07,1.37049e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.879,23.8552,23.7985,23.8253,23.8801,23.8056,23.7498,23.8233,23.8214,23.8052,23.8109,23.8006,23.8001,23.7692,23.8013,23.8377,23.8101,23.8048,23.8161,23.806,23.8264,23.7999,23.8248,23.7826,23.774,23.8142,23.8138,23.7719,23.6689
-50.5028,0.97507,0.447001,2,7,0,52.1575,0.271653,-0.257935,0.271653,-0.257935,3.26242e+07,1.37048e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.8249,23.8796,23.8052,23.7494,23.8228,23.8209,23.8048,23.8104,23.8002,23.7997,23.7688,23.801,23.8374,23.8098,23.8046,23.816,23.8059,23.8265,23.8001,23.8253,23.7833,23.7752,23.8158,23.816,23.7755,23.6741
-49.7625,0.780459,0.447001,2,5,0,51.5363,0.282921,0.0120511,0.282921,0.0120511,3.26171e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7966,23.7656,23.7976,23.8339,23.8062,23.8009,23.8121,23.802,23.8224,23.796,23.8212,23.7792,23.7711,23.812,23.8125,23.7729,23.6727
-50.4379,0.891829,0.447001,2,5,0,51.4344,0.273285,-0.245819,0.273285,-0.245819,3.26242e+07,1.37048e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8051,23.7493,23.8228,23.8209,23.8047,23.8104,23.8001,23.7997,23.7688,23.8009,23.8374,23.8098,23.8046,23.816,23.806,23.8265,23.8002,23.8254,23.7835,23.7754,23.8162,23.8165,23.7762,23.675
-50.4384,0.994716,0.447001,3,7,0,51.1267,0.269185,-0.223197,0.269185,-0.223197,3.26161e+07,1.37031e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8774,23.8535,23.7967,23.8233,23.8779,23.8033,23.7474,23.8207,23.8186,23.8023,23.8078,23.7974,23.7968,23.7657,23.7976,23.8338,23.806,23.8006,23.8116,23.8013,23.8215,23.7949,23.8196,23.7773,23.7685,23.8087,23.8082,23.7667,23.6642
-50.974,0.88711,0.447001,2,7,0,51.3009,0.260039,-0.317117,0.260039,-0.317117,3.26209e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.7979,23.8247,23.8794,23.8049,23.749,23.8224,23.8204,23.8042,23.8098,23.7994,23.7989,23.7679,23.7999,23.8362,23.8085,23.8031,23.8143,23.804,23.8243,23.7976,23.8223,23.7799,23.7711,23.811,23.8103,23.7678,23.6642
-50.974,0.468199,0.447001,2,5,0,51.8747,0.260039,-0.317117,0.260039,-0.317117,3.26209e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.7979,23.8247,23.8794,23.8049,23.749,23.8224,23.8204,23.8042,23.8098,23.7994,23.7989,23.7679,23.7999,23.8362,23.8085,23.8031,23.8143,23.804,23.8243,23.7976,23.8223,23.7799,23.7711,23.811,23.8103,23.7678,23.6642
-50.5649,0.942289,0.447001,3,7,0,51.1582,0.266962,-0.25617,0.266962,-0.25617,3.26184e+07,1.37036e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.814,23.8779,23.854,23.7972,23.8239,23.8785,23.804,23.7481,23.8214,23.8194,23.8031,23.8087,23.7983,23.7977,23.7667,23.7986,23.8349,23.8071,23.8017,23.8129,23.8026,23.8228,23.7962,23.821,23.7787,23.77,23.8101,23.8097,23.768,23.6653
-53.9886,0.275561,0.447001,3,7,0,55.1951,0.276317,0.367198,0.276317,0.367198,3.26505e+07,1.37104e+06,57571.6,23.8165,23.7574,23.7834,23.7828,23.7845,23.7755,23.7462,23.7788,23.7754,23.8831,23.8185,23.8829,23.8594,23.8031,23.8302,23.8854,23.8114,23.756,23.83,23.8286,23.8129,23.8191,23.8095,23.8096,23.7794,23.8121,23.8493,23.8224,23.818,23.8303,23.821,23.8425,23.8172,23.8436,23.8028,23.7964,23.8387,23.8407,23.8032,23.7045
-50.327,1,0.447001,1,1,0,52.3184,0.274261,0.228004,0.274261,0.228004,3.26228e+07,1.37045e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8048,23.7489,23.8223,23.8204,23.8042,23.8099,23.7996,23.7991,23.7682,23.8003,23.8367,23.8091,23.8039,23.8152,23.8052,23.8257,23.7993,23.8245,23.7825,23.7744,23.8152,23.8154,23.7751,23.674
-49.819,0.777706,0.447001,2,7,0,51.3224,0.282045,-0.0772321,0.282045,-0.0772321,3.26179e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8033,23.7473,23.8207,23.8186,23.8023,23.8079,23.7975,23.797,23.7659,23.7979,23.8343,23.8066,23.8013,23.8125,23.8024,23.8229,23.7965,23.8216,23.7796,23.7716,23.8125,23.8129,23.7733,23.673
-50.2397,0.962635,0.447001,2,3,0,50.2725,0.28802,-0.12644,0.28802,-0.12644,3.26279e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.8009,23.8006,23.7698,23.8021,23.8387,23.8113,23.8063,23.818,23.8082,23.8291,23.8031,23.8288,23.7874,23.7802,23.8218,23.8233,23.7853,23.6867
-49.8899,0.774689,0.447001,2,3,0,52.0391,0.279567,0.00702106,0.279567,0.00702106,3.26132e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.8199,23.7934,23.8182,23.776,23.7676,23.8081,23.8082,23.7677,23.6668
-49.8021,0.992016,0.447001,1,3,0,50.1944,0.282916,0.0697093,0.282916,0.0697093,3.26185e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8233,23.878,23.8034,23.7475,23.8208,23.8188,23.8025,23.8081,23.7977,23.7972,23.7662,23.7982,23.8346,23.8069,23.8016,23.8129,23.8028,23.8233,23.7969,23.8221,23.7802,23.7722,23.8132,23.8138,23.7743,23.6742
-50.429,0.949349,0.447001,2,7,0,50.9525,0.269964,0.19319,0.269964,0.19319,3.26132e+07,1.37025e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8026,23.7466,23.8199,23.8177,23.8013,23.8068,23.7963,23.7956,23.7645,23.7963,23.8325,23.8046,23.7991,23.8101,23.7997,23.8198,23.793,23.8177,23.7752,23.7664,23.8064,23.8058,23.7641,23.6616
-50.1597,1,0.447001,2,3,0,50.4183,0.278129,0.190887,0.278129,0.190887,3.26226e+07,1.37045e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7976,23.8243,23.879,23.8046,23.7487,23.8221,23.8202,23.804,23.8096,23.7994,23.7989,23.768,23.8001,23.8365,23.8089,23.8037,23.8151,23.8051,23.8256,23.7993,23.8246,23.7827,23.7748,23.8157,23.8162,23.7764,23.6759
-50.731,0.917136,0.447001,3,7,0,50.7785,0.270286,0.109225,0.270286,0.109225,3.26058e+07,1.3701e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7946,23.8211,23.8756,23.8008,23.7447,23.8178,23.8155,23.799,23.8043,23.7936,23.7928,23.7615,23.7931,23.8291,23.801,23.7953,23.806,23.7954,23.8153,23.7883,23.8126,23.7699,23.7606,23.8003,23.7993,23.757,23.6539
-49.8361,1,0.447001,2,3,0,50.6872,0.281659,0.0865981,0.281659,0.0865981,3.26179e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8033,23.7473,23.8207,23.8187,23.8024,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8125,23.8024,23.8229,23.7965,23.8216,23.7796,23.7716,23.8124,23.8129,23.7732,23.6728
-50.0513,0.995579,0.447001,2,7,0,50.1689,0.288233,-0.092537,0.288233,-0.092537,3.26259e+07,1.37052e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8046,23.8104,23.8002,23.7998,23.769,23.8012,23.8378,23.8103,23.8053,23.8169,23.807,23.8278,23.8019,23.8275,23.786,23.7787,23.8202,23.8215,23.7834,23.6847
-50.3824,0.933928,0.447001,1,1,0,50.3914,0.2897,-0.123517,0.2897,-0.123517,3.26296e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7725,23.8799,23.8151,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8395,23.8121,23.8072,23.8189,23.8092,23.8301,23.8043,23.8301,23.7888,23.7818,23.8236,23.8252,23.7876,23.6894
-50.1789,1,0.447001,1,1,0,50.3728,0.28902,-0.104391,0.28902,-0.104391,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8798,23.8053,23.7496,23.8231,23.8212,23.8051,23.8109,23.8007,23.8004,23.7696,23.8019,23.8385,23.8111,23.8061,23.8178,23.808,23.8288,23.8029,23.8286,23.7872,23.78,23.8217,23.8232,23.7853,23.6868
-50.3864,0.978402,0.447001,3,7,0,51.2193,0.284226,0.17971,0.284226,0.17971,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8253,23.8801,23.8058,23.75,23.8235,23.8217,23.8056,23.8114,23.8013,23.8009,23.7702,23.8024,23.8391,23.8116,23.8066,23.8183,23.8085,23.8293,23.8033,23.829,23.7875,23.7801,23.8216,23.8229,23.7844,23.6853
-50.095,0.963795,0.447001,2,7,0,51.3363,0.288167,-0.10203,0.288167,-0.10203,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8105,23.8004,23.8,23.7692,23.8014,23.838,23.8106,23.8055,23.8171,23.8073,23.8281,23.8022,23.8278,23.7863,23.779,23.8206,23.822,23.7839,23.6852
-50.8944,0.963965,0.447001,2,7,0,51.4548,0.262328,-0.262329,0.262328,-0.262329,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8533,23.7965,23.8231,23.8777,23.8031,23.7471,23.8203,23.8182,23.8019,23.8073,23.7968,23.7961,23.765,23.7968,23.833,23.805,23.7995,23.8104,23.8,23.82,23.7932,23.8176,23.775,23.7658,23.8055,23.8045,23.7617,23.6579
-52.415,0.758172,0.447001,2,7,0,53.8032,0.250154,-0.296633,0.250154,-0.296633,3.26053e+07,1.37009e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8126,23.8763,23.8523,23.7953,23.8218,23.8762,23.8015,23.7454,23.8185,23.8162,23.7996,23.8049,23.7942,23.7934,23.762,23.7935,23.8294,23.8012,23.7953,23.8058,23.795,23.8146,23.7872,23.811,23.7677,23.7574,23.796,23.7936,23.7483,23.6417
-51.6165,0.945745,0.447001,2,3,0,52.4272,0.25462,-0.294905,0.25462,-0.294905,3.26103e+07,1.37019e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8772,23.8025,23.7465,23.8197,23.8175,23.801,23.8064,23.7958,23.7951,23.7638,23.7955,23.8315,23.8035,23.7978,23.8085,23.7979,23.8177,23.7906,23.8147,23.7717,23.762,23.8011,23.7993,23.7551,23.6497
-51.0691,0.910309,0.447001,2,3,0,51.6342,0.25846,-0.309208,0.25846,-0.309208,3.26175e+07,1.37034e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.878,23.8541,23.7973,23.824,23.8787,23.8041,23.7482,23.8215,23.8195,23.8032,23.8087,23.7983,23.7977,23.7666,23.7985,23.8347,23.8069,23.8014,23.8124,23.802,23.8222,23.7954,23.8199,23.7773,23.7682,23.8079,23.8068,23.7638,23.6596
-51.6129,0.941141,0.447001,1,3,0,51.8359,0.252869,-0.318605,0.252869,-0.318605,3.26127e+07,1.37024e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7966,23.8232,23.8778,23.8032,23.7472,23.8204,23.8183,23.8019,23.8073,23.7968,23.7961,23.7649,23.7966,23.8327,23.8047,23.799,23.8098,23.7992,23.8191,23.792,23.8162,23.7733,23.7636,23.8028,23.801,23.7568,23.6513
-51.5045,0.518741,0.447001,2,5,0,52.8428,0.259313,-0.238822,0.259313,-0.238822,3.26067e+07,1.37011e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8125,23.8762,23.8522,23.7952,23.8217,23.8762,23.8014,23.7453,23.8185,23.8162,23.7997,23.805,23.7943,23.7935,23.7622,23.7938,23.8297,23.8016,23.7959,23.8065,23.7958,23.8156,23.7884,23.8125,23.7695,23.7598,23.7989,23.7973,23.7534,23.6485
-51.2391,0.932016,0.447001,2,3,0,52.1296,0.280991,-0.259084,0.280991,-0.259084,3.26353e+07,1.37072e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8161,23.8802,23.8565,23.8,23.8269,23.8818,23.8075,23.7519,23.8256,23.8238,23.8079,23.8138,23.8039,23.8036,23.773,23.8055,23.8423,23.815,23.8101,23.822,23.8123,23.8334,23.8076,23.8335,23.7921,23.7851,23.8268,23.8282,23.7899,23.6908
