# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.6207,0.918233,0.480519,2,3,0,51.7805,0.249504,0.373969,0.249504,0.373969,3.26206e+07,1.37041e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7761,23.7725,23.8797,23.8149,23.8788,23.855,23.7982,23.825,23.8797,23.8052,23.7493,23.8227,23.8207,23.8045,23.8101,23.7997,23.7992,23.7681,23.8001,23.8363,23.8085,23.8031,23.8141,23.8037,23.8238,23.797,23.8214,23.7787,23.7694,23.8088,23.8073,23.7633,23.6578
-52.2743,0.614794,0.480519,2,3,0,52.3509,0.246907,0.442191,0.246907,0.442191,3.26347e+07,1.3707e+06,57571.6,23.8163,23.7571,23.783,23.7823,23.7839,23.7747,23.7453,23.7777,23.7742,23.8817,23.817,23.8812,23.8575,23.8011,23.828,23.8829,23.8087,23.7531,23.8268,23.825,23.8091,23.8149,23.8049,23.8046,23.7739,23.8062,23.8429,23.8154,23.8103,23.8218,23.8118,23.8324,23.806,23.831,23.7889,23.7802,23.8203,23.8194,23.7764,23.6716
-52.2743,0.046557,0.480519,1,1,0,53.0763,0.246907,0.442191,0.246907,0.442191,3.26347e+07,1.3707e+06,57571.6,23.8163,23.7571,23.783,23.7823,23.7839,23.7747,23.7453,23.7777,23.7742,23.8817,23.817,23.8812,23.8575,23.8011,23.828,23.8829,23.8087,23.7531,23.8268,23.825,23.8091,23.8149,23.8049,23.8046,23.7739,23.8062,23.8429,23.8154,23.8103,23.8218,23.8118,23.8324,23.806,23.831,23.7889,23.7802,23.8203,23.8194,23.7764,23.6716
-54.6967,0.0509113,0.480519,2,7,0,57.4597,0.250473,0.19322,0.250473,0.19322,3.259e+07,1.36976e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.741,23.7728,23.7688,23.8756,23.8104,23.8737,23.8496,23.7923,23.8186,23.8728,23.7978,23.7414,23.8142,23.8117,23.7948,23.7998,23.7887,23.7875,23.7558,23.787,23.8224,23.7938,23.7875,23.7975,23.7862,23.8053,23.7773,23.8005,23.7566,23.7454,23.7832,23.78,23.7332,23.6255
-49.9365,0.65989,0.480519,2,7,0,54.3804,0.285269,0.104812,0.285269,0.104812,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7993,23.7989,23.768,23.8001,23.8366,23.8091,23.8039,23.8154,23.8055,23.8261,23.8,23.8254,23.7837,23.7761,23.8174,23.8184,23.7797,23.6803
-50.9833,0.743666,0.480519,2,3,0,51.9766,0.297147,0.0662863,0.297147,0.0662863,3.26349e+07,1.37071e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7994,23.8262,23.8811,23.8069,23.7512,23.8249,23.8231,23.8072,23.8131,23.8032,23.8029,23.7724,23.8049,23.8417,23.8146,23.8098,23.8218,23.8123,23.8335,23.808,23.8342,23.7933,23.7869,23.8293,23.8317,23.7955,23.6987
-50.6206,1,0.480519,3,7,0,51.0387,0.291186,-0.130231,0.291186,-0.130231,3.26319e+07,1.37064e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8063,23.7506,23.8242,23.8224,23.8064,23.8123,23.8022,23.802,23.7713,23.8037,23.8405,23.8132,23.8083,23.8201,23.8105,23.8315,23.8058,23.8317,23.7905,23.7837,23.8257,23.8275,23.7903,23.6925
-51.8016,0.544532,0.480519,3,7,0,53.0629,0.265534,0.362425,0.265534,0.362425,3.26369e+07,1.37075e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7451,23.7775,23.774,23.8815,23.8168,23.881,23.8573,23.8009,23.8278,23.8827,23.8085,23.7529,23.8266,23.8249,23.809,23.8149,23.805,23.8048,23.7742,23.8066,23.8434,23.8161,23.8111,23.8229,23.8131,23.834,23.8081,23.8336,23.792,23.7843,23.8254,23.8259,23.7857,23.6842
-51.4128,0.804779,0.480519,1,3,0,52.0727,0.255168,0.307501,0.255168,0.307501,3.26133e+07,1.37025e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7714,23.8786,23.8137,23.8774,23.8535,23.7966,23.8233,23.8778,23.8032,23.7472,23.8205,23.8184,23.802,23.8074,23.7969,23.7962,23.765,23.7968,23.8329,23.8049,23.7993,23.8101,23.7996,23.8195,23.7925,23.8168,23.774,23.7644,23.8037,23.8022,23.7583,23.6532
-50.8724,0.518631,0.480519,2,5,0,52.4967,0.264022,0.23223,0.264022,0.23223,3.26113e+07,1.37021e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8528,23.7959,23.8225,23.877,23.8024,23.7463,23.8196,23.8174,23.801,23.8064,23.7958,23.7951,23.7639,23.7957,23.8317,23.8038,23.7982,23.809,23.7985,23.8185,23.7916,23.816,23.7733,23.764,23.8037,23.8026,23.7599,23.6562
-50.2405,0.713063,0.480519,2,5,0,51.8088,0.275605,0.211206,0.275605,0.211206,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7976,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.8039,23.8096,23.7993,23.7988,23.7679,23.8,23.8364,23.8088,23.8035,23.8149,23.8048,23.8253,23.799,23.8241,23.7821,23.7741,23.8148,23.8151,23.775,23.674
-50.2405,0.00284638,0.480519,1,1,0,53.3646,0.275605,0.211206,0.275605,0.211206,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7976,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.8039,23.8096,23.7993,23.7988,23.7679,23.8,23.8364,23.8088,23.8035,23.8149,23.8048,23.8253,23.799,23.8241,23.7821,23.7741,23.8148,23.8151,23.775,23.674
-50.2405,0.366076,0.480519,1,1,0,51.2008,0.275605,0.211206,0.275605,0.211206,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7976,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.8039,23.8096,23.7993,23.7988,23.7679,23.8,23.8364,23.8088,23.8035,23.8149,23.8048,23.8253,23.799,23.8241,23.7821,23.7741,23.8148,23.8151,23.775,23.674
-50.4138,0.53157,0.480519,1,3,0,52.9342,0.2741,0.00408858,0.2741,0.00408858,3.26067e+07,1.37012e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7701,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8756,23.8009,23.7447,23.8179,23.8156,23.7991,23.8044,23.7938,23.793,23.7617,23.7934,23.8294,23.8014,23.7957,23.8065,23.796,23.8159,23.789,23.8135,23.7708,23.7618,23.8017,23.8011,23.7593,23.657
-49.9941,0.985548,0.480519,2,7,0,50.5374,0.280791,0.148344,0.280791,0.148344,3.26213e+07,1.37042e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8041,23.7483,23.8217,23.8197,23.8035,23.8091,23.7988,23.7983,23.7674,23.7995,23.8359,23.8083,23.803,23.8144,23.8043,23.8249,23.7986,23.8239,23.782,23.7741,23.8151,23.8157,23.7762,23.6759
-49.7987,0.904985,0.480519,2,3,0,50.5043,0.281532,0.0215104,0.281532,0.0215104,3.26156e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8228,23.8773,23.8027,23.7468,23.82,23.818,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8333,23.8055,23.8001,23.8113,23.8011,23.8215,23.795,23.82,23.7779,23.7697,23.8105,23.8108,23.7709,23.6704
-51.6478,0.909487,0.480519,2,3,0,51.6669,0.291679,-0.19509,0.291679,-0.19509,3.26388e+07,1.37079e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7771,23.7736,23.8811,23.8164,23.8805,23.8568,23.8003,23.8272,23.8822,23.808,23.7524,23.8262,23.8245,23.8086,23.8146,23.8048,23.8046,23.7741,23.8067,23.8436,23.8165,23.8118,23.8239,23.8145,23.8358,23.8103,23.8365,23.7956,23.7892,23.8316,23.8338,23.7973,23.7
-49.8769,0.455012,0.480519,2,3,0,53.787,0.279784,0.0172917,0.279784,0.0172917,3.26135e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.796,23.7954,23.7642,23.7961,23.8323,23.8045,23.7991,23.8102,23.7999,23.8202,23.7936,23.8185,23.7763,23.7679,23.8084,23.8085,23.7682,23.6672
-50.1703,1,0.480519,1,3,0,52.7073,0.274583,-0.189848,0.274583,-0.189848,3.26183e+07,1.37036e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7477,23.8211,23.8191,23.8028,23.8083,23.7979,23.7974,23.7664,23.7983,23.8347,23.8069,23.8016,23.8128,23.8026,23.823,23.7965,23.8214,23.7793,23.7709,23.8115,23.8115,23.7709,23.6694
-50.1703,0.70866,0.480519,1,3,0,51.938,0.274583,-0.189848,0.274583,-0.189848,3.26183e+07,1.37036e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7477,23.8211,23.8191,23.8028,23.8083,23.7979,23.7974,23.7664,23.7983,23.8347,23.8069,23.8016,23.8128,23.8026,23.823,23.7965,23.8214,23.7793,23.7709,23.8115,23.8115,23.7709,23.6694
-50.1696,0.998703,0.480519,2,3,0,50.256,0.274641,-0.190234,0.274641,-0.190234,3.26184e+07,1.37036e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8211,23.8191,23.8028,23.8084,23.798,23.7974,23.7664,23.7984,23.8347,23.807,23.8016,23.8128,23.8027,23.823,23.7965,23.8215,23.7794,23.771,23.8116,23.8116,23.771,23.6696
-50.1696,0.333468,0.480519,1,3,0,56.1921,0.274641,-0.190234,0.274641,-0.190234,3.26184e+07,1.37036e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8211,23.8191,23.8028,23.8084,23.798,23.7974,23.7664,23.7984,23.8347,23.807,23.8016,23.8128,23.8027,23.823,23.7965,23.8215,23.7794,23.771,23.8116,23.8116,23.771,23.6696
-51.7091,0.772247,0.480519,1,3,0,51.9949,0.272851,-0.325065,0.272851,-0.325065,3.26376e+07,1.37076e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7837,23.7745,23.7451,23.7774,23.7739,23.8814,23.8167,23.8809,23.8572,23.8007,23.8276,23.8826,23.8084,23.7528,23.8265,23.8248,23.809,23.8149,23.805,23.8048,23.7742,23.8067,23.8435,23.8163,23.8114,23.8233,23.8136,23.8346,23.8088,23.8345,23.7931,23.7858,23.8272,23.8283,23.7892,23.6889
-53.0855,0.190329,0.480519,2,3,0,55.7468,0.285291,-0.295064,0.285291,-0.295064,3.26463e+07,1.37095e+06,57571.6,23.8164,23.7572,23.7831,23.7825,23.7841,23.775,23.7456,23.7781,23.7747,23.8823,23.8177,23.8819,23.8583,23.802,23.829,23.8841,23.8101,23.7546,23.8285,23.827,23.8113,23.8174,23.8077,23.8077,23.7774,23.8101,23.8472,23.8203,23.8157,23.828,23.8187,23.8402,23.8149,23.8413,23.8005,23.7942,23.8367,23.839,23.8023,23.7046
-49.9638,1,0.480519,2,3,0,52.1393,0.283821,-0.124138,0.283821,-0.124138,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7485,23.822,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8,23.8365,23.8089,23.8038,23.8152,23.8052,23.8259,23.7997,23.8251,23.7834,23.7757,23.8169,23.8178,23.7788,23.6792
-50.1879,0.978173,0.480519,2,3,0,50.2009,0.285897,-0.142601,0.285897,-0.142601,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7437,23.776,23.7723,23.8796,23.8147,23.8787,23.8548,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8211,23.805,23.8108,23.8006,23.8002,23.7694,23.8016,23.8382,23.8108,23.8057,23.8173,23.8075,23.8283,23.8023,23.8279,23.7864,23.779,23.8205,23.8217,23.7834,23.6844
-50.0395,0.992534,0.480519,3,7,0,50.641,0.280775,0.158404,0.280775,0.158404,3.26222e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7485,23.8219,23.82,23.8038,23.8094,23.7991,23.7987,23.7678,23.7999,23.8363,23.8087,23.8035,23.8149,23.8049,23.8255,23.7992,23.8245,23.7827,23.7748,23.8158,23.8165,23.777,23.6769
-50.8057,0.949204,0.480519,2,3,0,50.8787,0.268296,0.151799,0.268296,0.151799,3.26069e+07,1.37012e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8182,23.8159,23.7994,23.8047,23.7941,23.7933,23.762,23.7936,23.8296,23.8016,23.7958,23.8066,23.796,23.8159,23.7889,23.8132,23.7705,23.7612,23.8008,23.7998,23.7572,23.6539
-51.1713,0.941324,0.480519,2,3,0,51.2087,0.273448,0.299115,0.273448,0.299115,3.26333e+07,1.37067e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7741,23.7446,23.777,23.7734,23.8808,23.8161,23.8801,23.8564,23.7999,23.8267,23.8816,23.8073,23.7517,23.8253,23.8236,23.8076,23.8134,23.8034,23.8031,23.7725,23.8048,23.8415,23.8142,23.8092,23.8209,23.8112,23.832,23.8061,23.8317,23.7901,23.7825,23.8238,23.8246,23.7852,23.6847
-50.7838,0.993348,0.480519,2,7,0,51.7541,0.263414,0.294616,0.263414,0.294616,3.26207e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8047,23.7488,23.8222,23.8202,23.804,23.8096,23.7992,23.7987,23.7677,23.7997,23.836,23.8083,23.8029,23.8141,23.8039,23.8242,23.7976,23.8224,23.7801,23.7713,23.8114,23.8109,23.7689,23.6658
-50.7838,0.374232,0.480519,2,7,0,51.58,0.263414,0.294616,0.263414,0.294616,3.26207e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8047,23.7488,23.8222,23.8202,23.804,23.8096,23.7992,23.7987,23.7677,23.7997,23.836,23.8083,23.8029,23.8141,23.8039,23.8242,23.7976,23.8224,23.7801,23.7713,23.8114,23.8109,23.7689,23.6658
-50.7838,0.000373568,0.480519,1,1,0,52.9426,0.263414,0.294616,0.263414,0.294616,3.26207e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8545,23.7978,23.8245,23.8792,23.8047,23.7488,23.8222,23.8202,23.804,23.8096,23.7992,23.7987,23.7677,23.7997,23.836,23.8083,23.8029,23.8141,23.8039,23.8242,23.7976,23.8224,23.7801,23.7713,23.8114,23.8109,23.7689,23.6658
-49.9225,0.978712,0.480519,2,7,0,51.5502,0.280747,0.127171,0.280747,0.127171,3.26195e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7981,23.7976,23.7666,23.7987,23.835,23.8074,23.8021,23.8134,23.8033,23.8238,23.7974,23.8226,23.7807,23.7727,23.8135,23.814,23.7743,23.674
-49.9752,0.991591,0.480519,2,3,0,49.9911,0.282307,0.136915,0.282307,0.136915,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8218,23.8199,23.8037,23.8093,23.799,23.7985,23.7676,23.7997,23.8362,23.8086,23.8034,23.8148,23.8048,23.8254,23.7992,23.8245,23.7827,23.7749,23.816,23.8167,23.7775,23.6776
-49.7681,0.993464,0.480519,2,3,0,50.0478,0.282692,0.0195031,0.282692,0.0195031,3.26169e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8183,23.802,23.8076,23.7971,23.7966,23.7655,23.7975,23.8338,23.8061,23.8008,23.812,23.8019,23.8223,23.7959,23.821,23.779,23.7709,23.8118,23.8123,23.7726,23.6724
-49.9846,0.984175,0.480519,2,7,0,50.2397,0.280334,-0.147227,0.280334,-0.147227,3.26206e+07,1.37041e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7671,23.7992,23.8356,23.808,23.8027,23.8141,23.804,23.8245,23.7982,23.8234,23.7815,23.7735,23.8145,23.815,23.7754,23.675
-50.0173,0.996941,0.480519,3,7,0,50.2091,0.277202,0.0935861,0.277202,0.0935861,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8767,23.8527,23.7958,23.8224,23.8769,23.8023,23.7463,23.8195,23.8174,23.801,23.8065,23.7959,23.7953,23.7641,23.796,23.8322,23.8043,23.7989,23.8099,23.7996,23.8198,23.7932,23.818,23.7757,23.7672,23.8076,23.8075,23.7667,23.6653
-51.5178,0.908915,0.480519,2,3,0,51.6888,0.300022,-0.0659605,0.300022,-0.0659605,3.26383e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7733,23.8808,23.816,23.8801,23.8564,23.8,23.8268,23.8818,23.8076,23.752,23.8257,23.824,23.8082,23.8141,23.8043,23.8041,23.7737,23.8062,23.8432,23.8161,23.8114,23.8236,23.8142,23.8356,23.8102,23.8367,23.7959,23.7898,23.8325,23.8352,23.7997,23.7036
-51.1295,1,0.480519,2,3,0,51.6516,0.297275,-0.0837592,0.297275,-0.0837592,3.26359e+07,1.37073e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8158,23.8798,23.8561,23.7996,23.8264,23.8814,23.8071,23.7514,23.8251,23.8234,23.8075,23.8134,23.8035,23.8033,23.7728,23.8053,23.8422,23.815,23.8103,23.8223,23.8128,23.8341,23.8086,23.8349,23.794,23.7876,23.8301,23.8325,23.7964,23.6998
-49.8489,0.628646,0.480519,2,3,0,53.0285,0.283663,-0.0920653,0.283663,-0.0920653,3.26205e+07,1.37041e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.748,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.799,23.8355,23.8078,23.8026,23.814,23.8039,23.8245,23.7982,23.8235,23.7817,23.7739,23.8149,23.8157,23.7765,23.6767
-49.9369,0.994644,0.480519,3,7,0,50.1215,0.280484,-0.13232,0.280484,-0.13232,3.26196e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7987,23.8351,23.8074,23.8021,23.8135,23.8034,23.8238,23.7975,23.8227,23.7807,23.7727,23.8136,23.8141,23.7743,23.674
-51.3772,0.723613,0.480519,2,7,0,51.61,0.265314,-0.143017,0.265314,-0.143017,3.26026e+07,1.37003e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.875,23.8002,23.744,23.8171,23.8148,23.7981,23.8034,23.7926,23.7917,23.7603,23.7919,23.8277,23.7995,23.7937,23.8043,23.7935,23.8132,23.786,23.8101,23.7671,23.7574,23.7966,23.7951,23.7518,23.6476
-49.848,1,0.480519,2,7,0,51.484,0.283778,-0.0910261,0.283778,-0.0910261,3.26206e+07,1.37041e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8039,23.748,23.8214,23.8194,23.8031,23.8088,23.7984,23.7979,23.767,23.7991,23.8355,23.8079,23.8026,23.814,23.804,23.8245,23.7983,23.8236,23.7818,23.774,23.815,23.8158,23.7766,23.6768
-50.4064,0.914304,0.480519,3,7,0,50.727,0.270343,0.189262,0.270343,0.189262,3.26132e+07,1.37025e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8772,23.8026,23.7466,23.8198,23.8177,23.8013,23.8068,23.7963,23.7956,23.7645,23.7963,23.8325,23.8046,23.799,23.81,23.7997,23.8198,23.793,23.8177,23.7752,23.7664,23.8065,23.8059,23.7642,23.6618
-50.3377,0.996682,0.480519,3,7,0,50.8549,0.290972,-0.0990641,0.290972,-0.0990641,3.26294e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8552,23.7985,23.8253,23.8801,23.8057,23.75,23.8236,23.8217,23.8057,23.8115,23.8014,23.8011,23.7704,23.8027,23.8394,23.812,23.8071,23.8188,23.8091,23.8301,23.8042,23.8301,23.7888,23.7818,23.8236,23.8253,23.7879,23.6898
-53.6019,0.643862,0.480519,2,3,0,53.6711,0.294704,-0.241685,0.294704,-0.241685,3.26485e+07,1.37099e+06,57571.6,23.8164,23.7572,23.7831,23.7825,23.7841,23.775,23.7457,23.7781,23.7747,23.8823,23.8177,23.882,23.8584,23.8021,23.8292,23.8843,23.8103,23.7548,23.8288,23.8273,23.8116,23.8178,23.8082,23.8082,23.778,23.8108,23.848,23.8211,23.8167,23.8291,23.82,23.8417,23.8166,23.8433,23.8028,23.7971,23.8401,23.8431,23.8077,23.7116
-50.8563,1,0.480519,2,3,0,52.637,0.289547,-0.168972,0.289547,-0.168972,3.26335e+07,1.37068e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7994,23.8262,23.8811,23.8068,23.7511,23.8247,23.823,23.807,23.8129,23.8029,23.8026,23.772,23.8044,23.8412,23.814,23.8091,23.821,23.8114,23.8325,23.8068,23.8328,23.7916,23.7847,23.8267,23.8286,23.7913,23.6933
-50.2232,0.98972,0.480519,3,7,0,51.2024,0.275392,0.0499915,0.275392,0.0499915,3.2609e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.7951,23.8216,23.8761,23.8014,23.7453,23.8184,23.8163,23.7998,23.8052,23.7945,23.7938,23.7626,23.7943,23.8304,23.8024,23.7968,23.8077,23.7973,23.8173,23.7905,23.8151,23.7726,23.7638,23.8039,23.8034,23.7621,23.6601
-50.2762,0.964029,0.480519,2,7,0,50.7169,0.292903,0.0410344,0.292903,0.0410344,3.26292e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8119,23.8069,23.8187,23.809,23.83,23.8042,23.83,23.7888,23.7819,23.8238,23.8256,23.7884,23.6906
