# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-52.1451,0.987474,0.458548,2,7,0,52.6074,0.249407,-0.320356,0.249407,-0.320356,3.26089e+07,1.37016e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.8769,23.8529,23.796,23.8226,23.8771,23.8024,23.7463,23.8195,23.8173,23.8008,23.8062,23.7955,23.7948,23.7634,23.7951,23.831,23.8029,23.7971,23.8078,23.7971,23.8168,23.7895,23.8134,23.7703,23.7602,23.799,23.7967,23.7516,23.6452
-53.0881,0.300281,0.458548,2,3,0,54.1477,0.252839,-0.231124,0.252839,-0.231124,3.25978e+07,1.36993e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7716,23.7417,23.7736,23.7696,23.8766,23.8114,23.8749,23.8509,23.7937,23.8201,23.8745,23.7996,23.7433,23.8163,23.8139,23.7972,23.8023,23.7914,23.7904,23.7588,23.7902,23.8259,23.7975,23.7914,23.8017,23.7907,23.8101,23.7825,23.806,23.7625,23.7519,23.7903,23.7876,23.742,23.6353
-51.09,0.903404,0.458548,3,7,0,53.9988,0.268201,0.106435,0.268201,0.106435,3.26032e+07,1.37004e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8002,23.7441,23.8171,23.8148,23.7982,23.8035,23.7927,23.7919,23.7605,23.7921,23.8279,23.7998,23.794,23.8046,23.7939,23.8137,23.7865,23.8107,23.7678,23.7582,23.7977,23.7964,23.7535,23.65
-52.1532,0.90499,0.458548,2,3,0,52.5614,0.285999,0.261865,0.285999,0.261865,3.26415e+07,1.37085e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7452,23.7776,23.7741,23.8816,23.8169,23.8811,23.8575,23.8011,23.828,23.883,23.8089,23.7533,23.8271,23.8255,23.8097,23.8158,23.8059,23.8058,23.7754,23.808,23.845,23.8179,23.8133,23.8254,23.816,23.8373,23.8118,23.8381,23.7971,23.7906,23.8328,23.8349,23.7979,23.6999
-50.9472,1,0.458548,2,3,0,52.0946,0.28075,0.245544,0.28075,0.245544,3.26329e+07,1.37067e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7732,23.8806,23.8158,23.8798,23.8561,23.7996,23.8264,23.8813,23.807,23.7513,23.8249,23.8232,23.8072,23.813,23.803,23.8027,23.7721,23.8045,23.8412,23.8139,23.8089,23.8207,23.811,23.8319,23.8061,23.8318,23.7904,23.7832,23.8247,23.826,23.7875,23.6881
-52.0269,0.930891,0.458548,2,7,0,52.8811,0.257117,0.23174,0.257117,0.23174,3.2603e+07,1.37004e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7701,23.8772,23.8121,23.8757,23.8516,23.7946,23.8211,23.8755,23.8006,23.7445,23.8175,23.8153,23.7986,23.8039,23.7931,23.7922,23.7608,23.7923,23.8281,23.7999,23.794,23.8046,23.7937,23.8133,23.786,23.8099,23.7666,23.7566,23.7955,23.7934,23.7489,23.6434
-51.5551,1,0.458548,3,7,0,52.8555,0.295498,-0.148608,0.295498,-0.148608,3.26384e+07,1.37078e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8162,23.8803,23.8566,23.8001,23.827,23.882,23.8078,23.7522,23.8259,23.8242,23.8084,23.8143,23.8045,23.8043,23.7739,23.8064,23.8434,23.8163,23.8116,23.8237,23.8142,23.8356,23.8102,23.8365,23.7956,23.7893,23.8318,23.8343,23.7982,23.7015
-50.3677,0.963674,0.458548,2,7,0,53.044,0.270878,-0.18702,0.270878,-0.18702,3.26136e+07,1.37026e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.8199,23.8178,23.8014,23.8069,23.7964,23.7957,23.7646,23.7964,23.8326,23.8047,23.7992,23.8102,23.7999,23.82,23.7933,23.818,23.7756,23.7668,23.8069,23.8064,23.7648,23.6624
-49.7917,0.984013,0.458548,2,7,0,50.6809,0.284651,-0.0567953,0.284651,-0.0567953,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7668,23.7988,23.8352,23.8076,23.8024,23.8137,23.8037,23.8243,23.798,23.8233,23.7815,23.7737,23.8148,23.8155,23.7764,23.6768
-50.1264,0.993131,0.458548,3,7,0,50.2692,0.287368,0.117755,0.287368,0.117755,3.26265e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8106,23.8004,23.8,23.7693,23.8015,23.8381,23.8106,23.8056,23.8172,23.8074,23.8282,23.8022,23.8278,23.7863,23.779,23.8206,23.8219,23.7837,23.6849
-49.7507,0.996032,0.458548,2,3,0,50.2395,0.28445,0.000739138,0.28445,0.000739138,3.26189e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8774,23.8535,23.7967,23.8233,23.878,23.8034,23.7475,23.8208,23.8188,23.8026,23.8081,23.7978,23.7972,23.7663,23.7983,23.8347,23.807,23.8017,23.8131,23.803,23.8235,23.7972,23.8224,23.7806,23.7727,23.8137,23.8144,23.7752,23.6754
-49.9204,0.996074,0.458548,3,7,0,49.946,0.281186,-0.126283,0.281186,-0.126283,3.26199e+07,1.37039e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8086,23.7983,23.7978,23.7668,23.7988,23.8352,23.8076,23.8023,23.8136,23.8036,23.8241,23.7977,23.823,23.781,23.7731,23.814,23.8145,23.7749,23.6747
-49.917,0.930475,0.458548,2,5,0,50.5761,0.279398,0.113785,0.279398,0.113785,3.26169e+07,1.37033e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8772,23.8533,23.7965,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8021,23.8077,23.7973,23.7967,23.7656,23.7976,23.8339,23.8062,23.8008,23.812,23.8018,23.8222,23.7957,23.8208,23.7787,23.7705,23.8112,23.8114,23.7713,23.6706
-49.9865,0.952508,0.458548,3,7,0,50.521,0.279165,-0.148081,0.279165,-0.148081,3.26194e+07,1.37038e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8787,23.8138,23.8776,23.8538,23.797,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7976,23.7666,23.7987,23.835,23.8074,23.8021,23.8134,23.8032,23.8237,23.7973,23.8225,23.7805,23.7724,23.8132,23.8136,23.7737,23.6731
-49.7866,0.996889,0.458548,3,11,0,50.0985,0.285699,-0.0392588,0.285699,-0.0392588,3.26208e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8784,23.8038,23.7479,23.8213,23.8194,23.8031,23.8087,23.7984,23.7979,23.767,23.7991,23.8355,23.8079,23.8027,23.8141,23.8041,23.8247,23.7985,23.8238,23.7821,23.7744,23.8155,23.8164,23.7775,23.6781
-49.9637,0.99127,0.458548,3,7,0,50.2611,0.280961,0.139992,0.280961,0.139992,3.26207e+07,1.37041e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7981,23.7672,23.7992,23.8356,23.808,23.8027,23.8141,23.804,23.8246,23.7983,23.8235,23.7816,23.7737,23.8147,23.8152,23.7757,23.6755
-50.3328,0.958726,0.458548,3,7,0,50.3538,0.291391,-0.0911322,0.291391,-0.0911322,3.26295e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8253,23.8801,23.8057,23.75,23.8235,23.8217,23.8057,23.8115,23.8014,23.801,23.7704,23.8027,23.8394,23.812,23.8071,23.8188,23.8091,23.8301,23.8043,23.8301,23.7888,23.7819,23.8237,23.8255,23.7881,23.6901
-49.763,0.963336,0.458548,2,3,0,50.839,0.285094,-0.0248938,0.285094,-0.0248938,3.26198e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7976,23.7666,23.7987,23.8351,23.8075,23.8022,23.8136,23.8035,23.8241,23.7978,23.8231,23.7813,23.7735,23.8146,23.8154,23.7763,23.6767
-50.6881,0.943352,0.458548,3,7,0,51.462,0.266402,0.216509,0.266402,0.216509,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8771,23.8024,23.7464,23.8196,23.8175,23.8011,23.8065,23.796,23.7953,23.7641,23.7959,23.832,23.804,23.7985,23.8094,23.7989,23.8189,23.7921,23.8166,23.774,23.7649,23.8047,23.8038,23.7614,23.6582
-50.3139,0.989051,0.458548,3,7,0,51.3745,0.293489,-0.0289729,0.293489,-0.0289729,3.26296e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.8149,23.8789,23.8551,23.7985,23.8253,23.8801,23.8057,23.7499,23.8235,23.8217,23.8056,23.8114,23.8014,23.801,23.7704,23.8027,23.8394,23.8121,23.8071,23.8189,23.8092,23.8302,23.8045,23.8304,23.7891,23.7823,23.8242,23.8261,23.789,23.6913
-51.5574,0.835192,0.458548,2,7,0,54.3325,0.276102,0.302049,0.276102,0.302049,3.26369e+07,1.37075e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.7449,23.7773,23.7738,23.8812,23.8165,23.8807,23.857,23.8005,23.8274,23.8824,23.8081,23.7525,23.8262,23.8245,23.8086,23.8146,23.8046,23.8044,23.7739,23.8063,23.8431,23.8159,23.811,23.8229,23.8133,23.8343,23.8085,23.8343,23.7929,23.7857,23.8273,23.8285,23.7897,23.69
-51.0846,0.975185,0.458548,2,5,0,52.4261,0.282211,0.24324,0.282211,0.24324,3.26343e+07,1.37069e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7445,23.7769,23.7733,23.8807,23.816,23.88,23.8563,23.7998,23.8266,23.8815,23.8073,23.7516,23.8252,23.8235,23.8076,23.8134,23.8034,23.8032,23.7726,23.805,23.8418,23.8145,23.8096,23.8214,23.8118,23.8328,23.807,23.8329,23.7915,23.7844,23.8261,23.8276,23.7894,23.6903
-50.2504,1,0.458548,2,3,0,50.9525,0.274118,0.110409,0.274118,0.110409,3.26104e+07,1.37019e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8763,23.8523,23.7954,23.822,23.8765,23.8018,23.7457,23.8189,23.8168,23.8003,23.8057,23.7951,23.7944,23.7632,23.795,23.8311,23.8032,23.7976,23.8085,23.7981,23.8182,23.7914,23.816,23.7736,23.7647,23.8048,23.8044,23.763,23.6609
-50.7499,0.889169,0.458548,3,11,0,52.5861,0.26592,0.214763,0.26592,0.214763,3.26112e+07,1.37021e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.8769,23.8023,23.7462,23.8194,23.8173,23.8008,23.8063,23.7957,23.795,23.7638,23.7955,23.8316,23.8037,23.7981,23.8089,23.7984,23.8184,23.7915,23.816,23.7733,23.7642,23.8039,23.803,23.7605,23.6571
-51.6155,0.886642,0.458548,2,3,0,51.6523,0.265726,0.35434,0.265726,0.35434,3.26353e+07,1.37072e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.745,23.7774,23.7738,23.8813,23.8166,23.8807,23.857,23.8005,23.8274,23.8824,23.8081,23.7525,23.8262,23.8245,23.8085,23.8144,23.8044,23.8042,23.7735,23.8059,23.8427,23.8153,23.8103,23.8221,23.8123,23.8331,23.8071,23.8326,23.7909,23.7831,23.8241,23.8246,23.7843,23.6827
-51.6155,0.229828,0.458548,1,3,0,53.5724,0.265726,0.35434,0.265726,0.35434,3.26353e+07,1.37072e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.745,23.7774,23.7738,23.8813,23.8166,23.8807,23.857,23.8005,23.8274,23.8824,23.8081,23.7525,23.8262,23.8245,23.8085,23.8144,23.8044,23.8042,23.7735,23.8059,23.8427,23.8153,23.8103,23.8221,23.8123,23.8331,23.8071,23.8326,23.7909,23.7831,23.8241,23.8246,23.7843,23.6827
-51.0201,0.871458,0.458548,2,7,0,52.1538,0.271083,0.302301,0.271083,0.302301,3.26311e+07,1.37063e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.774,23.7445,23.7768,23.7732,23.8806,23.8158,23.8798,23.8561,23.7995,23.8264,23.8812,23.8069,23.7512,23.8248,23.823,23.807,23.8128,23.8027,23.8024,23.7717,23.804,23.8406,23.8132,23.8081,23.8198,23.8099,23.8307,23.8046,23.83,23.7883,23.7805,23.8215,23.8221,23.7821,23.6811
-50.8295,1,0.458548,2,3,0,51.123,0.268165,0.30054,0.268165,0.30054,3.26274e+07,1.37055e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7738,23.7442,23.7764,23.7728,23.8801,23.8153,23.8793,23.8555,23.7989,23.8257,23.8805,23.8061,23.7503,23.8239,23.822,23.8059,23.8116,23.8015,23.8011,23.7703,23.8024,23.839,23.8114,23.8063,23.8177,23.8077,23.8283,23.8021,23.8273,23.7853,23.7772,23.8179,23.818,23.7773,23.6755
-53.1719,0.4079,0.458548,1,3,0,53.8784,0.276366,0.349163,0.276366,0.349163,3.26466e+07,1.37095e+06,57571.6,23.8164,23.7573,23.7832,23.7826,23.7842,23.7752,23.7458,23.7783,23.7749,23.8825,23.818,23.8823,23.8587,23.8024,23.8294,23.8845,23.8105,23.755,23.8289,23.8274,23.8117,23.8178,23.8081,23.8081,23.7778,23.8105,23.8476,23.8206,23.816,23.8282,23.8188,23.8402,23.8147,23.841,23.8,23.7934,23.8354,23.8372,23.7994,23.7004
-50.5857,1,0.458548,2,3,0,52.1187,0.270155,0.271186,0.270155,0.271186,3.26246e+07,1.37049e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8788,23.855,23.7983,23.825,23.8798,23.8053,23.7495,23.823,23.8211,23.8049,23.8106,23.8004,23.7999,23.7691,23.8012,23.8376,23.81,23.8048,23.8162,23.8061,23.8267,23.8003,23.8255,23.7835,23.7753,23.8159,23.816,23.7753,23.6736
-49.7617,0.900129,0.458548,3,9,0,51.5014,0.285227,0.0197677,0.285227,0.0197677,3.26199e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8536,23.7969,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8029,23.8085,23.7981,23.7976,23.7667,23.7987,23.8351,23.8075,23.8023,23.8136,23.8036,23.8241,23.7979,23.8232,23.7814,23.7736,23.8147,23.8155,23.7765,23.6769
-49.9505,0.989109,0.458548,4,15,0,50.1096,0.288456,0.0623753,0.288456,0.0623753,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8373,23.8098,23.8047,23.8162,23.8064,23.8271,23.8011,23.8267,23.7851,23.7778,23.8193,23.8206,23.7824,23.6836
-49.963,0.994502,0.458548,3,7,0,50.0946,0.288391,0.0677022,0.288391,0.0677022,3.26249e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8783,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8373,23.8098,23.8047,23.8163,23.8064,23.8272,23.8012,23.8268,23.7852,23.7779,23.8194,23.8207,23.7825,23.6837
-50.4764,0.949021,0.458548,3,7,0,50.7614,0.287999,0.153384,0.287999,0.153384,3.26302e+07,1.37061e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8804,23.806,23.7503,23.8239,23.8221,23.806,23.8118,23.8017,23.8014,23.7707,23.8031,23.8398,23.8124,23.8074,23.8192,23.8095,23.8304,23.8046,23.8304,23.789,23.782,23.8237,23.8253,23.7875,23.689
-53.1714,0.810515,0.458548,2,3,0,53.5547,0.259941,0.0948679,0.259941,0.0948679,3.25926e+07,1.36982e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.741,23.7729,23.7688,23.8757,23.8105,23.8738,23.8497,23.7924,23.8188,23.873,23.798,23.7417,23.8145,23.8121,23.7952,23.8003,23.7892,23.7882,23.7565,23.7878,23.8233,23.7949,23.7887,23.7989,23.7878,23.8071,23.7794,23.8029,23.7594,23.7488,23.7873,23.7848,23.7398,23.634
-51.1402,0.998733,0.458548,3,7,0,53.0782,0.289726,-0.185971,0.289726,-0.185971,3.26355e+07,1.37072e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.774,23.7445,23.7768,23.7733,23.8807,23.8159,23.88,23.8563,23.7998,23.8266,23.8815,23.8073,23.7516,23.8253,23.8236,23.8077,23.8136,23.8036,23.8034,23.7729,23.8053,23.8422,23.815,23.8102,23.8221,23.8126,23.8337,23.8081,23.8342,23.7931,23.7864,23.8285,23.8304,23.7933,23.6955
-49.8658,1,0.458548,2,3,0,50.9696,0.280002,-0.0586994,0.280002,-0.0586994,3.26147e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7964,23.7958,23.7647,23.7966,23.8329,23.8051,23.7997,23.8108,23.8006,23.8209,23.7944,23.8193,23.7772,23.7688,23.8095,23.8096,23.7694,23.6686
-49.9393,0.997317,0.458548,3,7,0,50.1291,0.278539,-0.0969341,0.278539,-0.0969341,3.26148e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.8199,23.8179,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.833,23.8052,23.7997,23.8109,23.8006,23.8209,23.7944,23.8193,23.7771,23.7687,23.8093,23.8094,23.769,23.6679
-49.8098,0.995407,0.458548,2,7,0,50.1185,0.281193,-0.0081886,0.281193,-0.0081886,3.26151e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.796,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7968,23.833,23.8053,23.7998,23.811,23.8008,23.8211,23.7946,23.8196,23.7775,23.7693,23.81,23.8103,23.7702,23.6697
-49.9364,0.978969,0.458548,1,3,0,50.7685,0.284995,-0.10753,0.284995,-0.10753,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.82,23.8039,23.8095,23.7993,23.7988,23.7679,23.8001,23.8366,23.809,23.8038,23.8153,23.8054,23.826,23.7999,23.8253,23.7836,23.776,23.8173,23.8182,23.7794,23.68
-51.5241,0.811862,0.458548,2,3,0,52.0506,0.296798,-0.128942,0.296798,-0.128942,3.26383e+07,1.37078e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7833,23.7741,23.7446,23.777,23.7734,23.8809,23.8161,23.8802,23.8565,23.8001,23.8269,23.8819,23.8077,23.7521,23.8258,23.8241,23.8083,23.8142,23.8044,23.8042,23.7738,23.8063,23.8433,23.8162,23.8115,23.8236,23.8142,23.8355,23.8101,23.8365,23.7956,23.7894,23.8319,23.8345,23.7985,23.702
-51.1986,1,0.458548,1,1,0,51.635,0.295076,-0.128594,0.295076,-0.128594,3.26362e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.88,23.8562,23.7997,23.8266,23.8815,23.8073,23.7516,23.8253,23.8236,23.8077,23.8136,23.8037,23.8035,23.773,23.8055,23.8424,23.8152,23.8105,23.8225,23.813,23.8343,23.8087,23.835,23.794,23.7876,23.83,23.8323,23.796,23.699
-50.1667,0.946297,0.458548,3,7,0,52.1415,0.285791,0.140796,0.285791,0.140796,3.26265e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8107,23.8005,23.8001,23.7693,23.8015,23.8381,23.8107,23.8056,23.8172,23.8073,23.8281,23.8021,23.8277,23.7862,23.7788,23.8203,23.8215,23.7831,23.684
-50.1523,0.936623,0.458548,2,3,0,50.9328,0.27518,0.111029,0.27518,0.111029,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7637,23.7955,23.8317,23.8038,23.7982,23.8092,23.7988,23.819,23.7923,23.817,23.7746,23.7659,23.8061,23.8058,23.7647,23.6629
-49.839,0.984538,0.458548,3,7,0,50.4105,0.286693,0.0534147,0.286693,0.0534147,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.799,23.7985,23.7676,23.7997,23.8362,23.8087,23.8035,23.815,23.805,23.8257,23.7995,23.825,23.7833,23.7757,23.817,23.818,23.7794,23.6802
-50.281,0.834363,0.458548,3,7,0,52.4548,0.273784,-0.111701,0.273784,-0.111701,3.26101e+07,1.37019e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7457,23.8188,23.8167,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.803,23.7974,23.8084,23.7979,23.818,23.7912,23.8158,23.7733,23.7645,23.8045,23.804,23.7626,23.6604
-50.0495,0.922195,0.458548,3,7,0,51.5568,0.277284,-0.038723,0.277284,-0.038723,3.26109e+07,1.3702e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7954,23.8219,23.8764,23.8018,23.7457,23.8189,23.8168,23.8003,23.8057,23.7952,23.7945,23.7633,23.7951,23.8312,23.8033,23.7978,23.8088,23.7984,23.8185,23.7918,23.8165,23.7742,23.7655,23.8058,23.8056,23.7647,23.6632
-50.1699,0.980158,0.458548,2,7,0,50.6713,0.275538,0.0782469,0.275538,0.0782469,3.26103e+07,1.37019e+06,57571.6,23.8155,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.803,23.7975,23.8084,23.798,23.8181,23.7913,23.816,23.7736,23.7648,23.8049,23.8046,23.7634,23.6615
-50.2599,0.95334,0.458548,3,7,0,51.7563,0.275022,0.0531764,0.275022,0.0531764,3.26087e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.876,23.8013,23.7452,23.8184,23.8162,23.7997,23.8051,23.7944,23.7937,23.7624,23.7942,23.8302,23.8023,23.7967,23.8076,23.7971,23.8171,23.7903,23.8149,23.7723,23.7635,23.8035,23.803,23.7616,23.6595
