# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-52.1239,1,0.418132,2,5,0,52.6753,0.24213,0.430932,0.24213,0.430932,3.2626e+07,1.37052e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7741,23.7446,23.7769,23.7733,23.8807,23.8159,23.8799,23.8562,23.7996,23.8264,23.8812,23.8068,23.751,23.8245,23.8226,23.8065,23.8122,23.802,23.8015,23.7706,23.8026,23.839,23.8113,23.8059,23.8171,23.8068,23.827,23.8002,23.8247,23.7821,23.7727,23.812,23.8103,23.7658,23.6594
-53.3175,0.550737,0.418132,2,7,0,53.7679,0.227206,0.518334,0.227206,0.518334,3.2634e+07,1.37069e+06,57571.6,23.8164,23.7573,23.7832,23.7825,23.7841,23.775,23.7457,23.7781,23.7747,23.8822,23.8175,23.8817,23.858,23.8016,23.8285,23.8835,23.8093,23.7537,23.8273,23.8256,23.8096,23.8155,23.8054,23.8051,23.7743,23.8065,23.843,23.8155,23.8102,23.8215,23.8113,23.8316,23.8048,23.8294,23.7867,23.7771,23.8161,23.8139,23.7679,23.6594
-50.2903,0.443661,0.418132,3,11,0,54.9452,0.273718,0.110611,0.273718,0.110611,3.261e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8166,23.8002,23.8056,23.795,23.7943,23.763,23.7948,23.8309,23.8029,23.7974,23.8083,23.7978,23.8179,23.7911,23.8157,23.7732,23.7643,23.8044,23.8039,23.7624,23.6602
-50.5639,0.973291,0.418132,2,7,0,52.6791,0.290305,-0.135743,0.290305,-0.135743,3.26313e+07,1.37063e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8257,23.8806,23.8062,23.7505,23.8241,23.8223,23.8063,23.8121,23.8021,23.8018,23.7711,23.8035,23.8402,23.8129,23.808,23.8198,23.8101,23.8312,23.8054,23.8313,23.79,23.7831,23.8251,23.8268,23.7894,23.6914
-52.0248,0.678153,0.418132,3,7,0,54.5184,0.297071,-0.157118,0.297071,-0.157118,3.2641e+07,1.37084e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7744,23.7449,23.7773,23.7738,23.8812,23.8165,23.8807,23.857,23.8006,23.8275,23.8825,23.8083,23.7528,23.8266,23.8249,23.8091,23.8152,23.8054,23.8053,23.7749,23.8075,23.8445,23.8175,23.8129,23.8251,23.8157,23.8372,23.8119,23.8384,23.7976,23.7916,23.8343,23.837,23.8013,23.705
-50.2605,1,0.418132,3,7,0,52.2159,0.281356,0.18783,0.281356,0.18783,3.2626e+07,1.37052e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.8249,23.8797,23.8053,23.7495,23.823,23.8211,23.805,23.8107,23.8005,23.8001,23.7693,23.8015,23.838,23.8105,23.8054,23.817,23.807,23.8278,23.8017,23.8271,23.7855,23.7778,23.8191,23.82,23.781,23.6812
-49.8891,0.886706,0.418132,2,7,0,51.741,0.283774,-0.105209,0.283774,-0.105209,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8196,23.8034,23.809,23.7987,23.7983,23.7673,23.7994,23.8359,23.8083,23.8031,23.8145,23.8045,23.8251,23.7988,23.8242,23.7824,23.7746,23.8157,23.8165,23.7774,23.6777
-50.281,0.985985,0.418132,2,7,0,50.6267,0.27799,-0.209152,0.27799,-0.209152,3.26246e+07,1.37049e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8547,23.798,23.8248,23.8795,23.8051,23.7492,23.8227,23.8208,23.8047,23.8103,23.8001,23.7997,23.7688,23.801,23.8375,23.8099,23.8048,23.8162,23.8062,23.8269,23.8007,23.826,23.7842,23.7764,23.8174,23.818,23.7784,23.678
-50.0311,0.983115,0.418132,3,7,0,51.144,0.290776,0.0214519,0.290776,0.0214519,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8003,23.7999,23.7691,23.8014,23.838,23.8105,23.8055,23.8171,23.8073,23.8282,23.8023,23.828,23.7865,23.7794,23.8211,23.8226,23.7848,23.6865
-49.9606,0.996702,0.418132,2,7,0,50.2175,0.278507,-0.00891791,0.278507,-0.00891791,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.802,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7665,23.8069,23.8068,23.7661,23.6649
-49.8524,0.989815,0.418132,2,7,0,50.3159,0.287999,0.0251854,0.287999,0.0251854,3.26232e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7988,23.7679,23.8001,23.8366,23.809,23.8039,23.8154,23.8055,23.8262,23.8001,23.8256,23.784,23.7765,23.8179,23.8191,23.7807,23.6818
-52.1163,0.847222,0.418132,2,3,0,53.8843,0.302983,0.0587121,0.302983,0.0587121,3.26414e+07,1.37084e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7743,23.7448,23.7772,23.7737,23.8811,23.8164,23.8806,23.8569,23.8005,23.8274,23.8824,23.8082,23.7527,23.8264,23.8248,23.809,23.8151,23.8053,23.8052,23.7748,23.8075,23.8446,23.8176,23.813,23.8253,23.816,23.8375,23.8123,23.839,23.7984,23.7926,23.8356,23.8387,23.8037,23.7083
-50.8701,1,0.418132,2,3,0,52.3161,0.296407,-0.0678197,0.296407,-0.0678197,3.26342e+07,1.37069e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7729,23.8803,23.8155,23.8796,23.8558,23.7993,23.8261,23.881,23.8067,23.751,23.8247,23.8229,23.807,23.8129,23.8029,23.8027,23.7721,23.8045,23.8414,23.8142,23.8094,23.8214,23.8118,23.833,23.8075,23.8336,23.7926,23.7861,23.8285,23.8308,23.7944,23.6975
-50.7281,0.978163,0.418132,2,3,0,51.2998,0.295237,-0.0743259,0.295237,-0.0743259,3.26331e+07,1.37067e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8557,23.7991,23.8259,23.8808,23.8065,23.7508,23.8244,23.8226,23.8067,23.8125,23.8025,23.8023,23.7717,23.8041,23.8409,23.8137,23.8089,23.8208,23.8112,23.8323,23.8067,23.8328,23.7918,23.7852,23.8274,23.8296,23.793,23.6958
-49.9487,0.997621,0.418132,3,7,0,50.8405,0.278644,0.022934,0.278644,0.022934,3.26122e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7638,23.7956,23.8318,23.8039,23.7984,23.8095,23.7991,23.8194,23.7927,23.8175,23.7752,23.7667,23.8071,23.8071,23.7665,23.6653
-49.813,0.9992,0.418132,2,7,0,50.0718,0.281387,-0.0537938,0.281387,-0.0537938,3.26162e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8018,23.8073,23.7969,23.7963,23.7653,23.7972,23.8335,23.8058,23.8004,23.8116,23.8014,23.8218,23.7954,23.8204,23.7783,23.7702,23.8109,23.8113,23.7714,23.6709
-49.8861,0.971241,0.418132,3,7,0,50.5275,0.28844,0.0336299,0.28844,0.0336299,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8369,23.8094,23.8042,23.8158,23.8059,23.8266,23.8006,23.8261,23.7845,23.7771,23.8186,23.8198,23.7815,23.6827
-50.3462,0.958749,0.418132,2,3,0,50.6047,0.292848,0.0623644,0.292848,0.0623644,3.26298e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8058,23.75,23.8236,23.8218,23.8057,23.8115,23.8014,23.8011,23.7705,23.8028,23.8395,23.8122,23.8072,23.819,23.8093,23.8303,23.8046,23.8305,23.7892,23.7823,23.8243,23.8261,23.7889,23.6912
-50.3749,1,0.418132,2,3,0,50.4233,0.293414,0.0529652,0.293414,0.0529652,3.26301e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7828,23.7735,23.7439,23.7762,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8218,23.8058,23.8116,23.8015,23.8012,23.7706,23.8029,23.8396,23.8123,23.8074,23.8192,23.8095,23.8305,23.8048,23.8307,23.7895,23.7826,23.8246,23.8265,23.7895,23.6918
-49.9342,0.920827,0.418132,3,7,0,53.8241,0.289599,-0.0116808,0.289599,-0.0116808,3.26249e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8373,23.8098,23.8048,23.8163,23.8065,23.8273,23.8013,23.8269,23.7854,23.7781,23.8196,23.821,23.783,23.6844
-51.965,0.84485,0.418132,2,7,0,54.5483,0.301792,0.0743359,0.301792,0.0743359,3.26406e+07,1.37083e+06,57571.6,23.8161,23.7569,23.7827,23.7819,23.7834,23.7742,23.7448,23.7771,23.7736,23.881,23.8164,23.8805,23.8568,23.8004,23.8273,23.8823,23.8081,23.7525,23.8263,23.8247,23.8089,23.8149,23.8051,23.805,23.7746,23.8072,23.8442,23.8172,23.8126,23.8249,23.8156,23.8371,23.8118,23.8384,23.7978,23.7919,23.8348,23.8377,23.8026,23.707
-49.8388,1,0.418132,2,3,0,52.0283,0.287551,0.0314953,0.287551,0.0314953,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8043,23.7484,23.8218,23.8199,23.8037,23.8093,23.7991,23.7986,23.7678,23.7999,23.8364,23.8089,23.8037,23.8152,23.8053,23.826,23.7998,23.8253,23.7837,23.7762,23.8175,23.8186,23.7801,23.6811
-50.2217,0.967661,0.418132,2,3,0,50.485,0.290161,0.0938522,0.290161,0.0938522,3.26282e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.8111,23.801,23.8006,23.7699,23.8022,23.8388,23.8114,23.8064,23.8181,23.8084,23.8293,23.8034,23.8292,23.7878,23.7807,23.8225,23.8241,23.7864,23.6881
-50.0594,0.975397,0.418132,2,5,0,50.6954,0.276669,-0.0887242,0.276669,-0.0887242,3.26121e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8526,23.7956,23.8222,23.8767,23.8021,23.7461,23.8193,23.8171,23.8007,23.8062,23.7956,23.795,23.7638,23.7956,23.8318,23.8039,23.7984,23.8094,23.7991,23.8193,23.7926,23.8173,23.775,23.7664,23.8067,23.8065,23.7656,23.6641
-50.3555,0.990584,0.418132,2,7,0,51.0757,0.272078,-0.148872,0.272078,-0.148872,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.817,23.8006,23.806,23.7954,23.7947,23.7635,23.7953,23.8314,23.8035,23.7979,23.8089,23.7985,23.8185,23.7917,23.8163,23.7738,23.765,23.805,23.8045,23.7628,23.6605
-50.6359,0.997645,0.418132,3,11,0,51.0574,0.293921,0.0889918,0.293921,0.0889918,3.26323e+07,1.37065e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8801,23.8153,23.8793,23.8556,23.799,23.8258,23.8807,23.8063,23.7506,23.8242,23.8225,23.8065,23.8123,23.8023,23.802,23.7714,23.8038,23.8406,23.8133,23.8085,23.8203,23.8107,23.8318,23.8062,23.8322,23.7911,23.7844,23.8265,23.8286,23.7917,23.6943
-49.9272,1,0.418132,3,7,0,51.0066,0.285842,-0.0962148,0.285842,-0.0962148,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8044,23.7486,23.822,23.8201,23.8039,23.8096,23.7993,23.7989,23.768,23.8002,23.8367,23.8091,23.804,23.8155,23.8055,23.8262,23.8001,23.8256,23.7839,23.7763,23.8176,23.8187,23.78,23.6808
-50.3874,0.971428,0.418132,3,7,0,50.5017,0.274303,0.00353339,0.274303,0.00353339,3.26069e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.8009,23.7448,23.8179,23.8157,23.7992,23.8045,23.7939,23.7931,23.7618,23.7935,23.8295,23.8015,23.7958,23.8066,23.7961,23.8161,23.7892,23.8136,23.771,23.762,23.802,23.8013,23.7596,23.6573
-49.9482,0.993972,0.418132,2,7,0,50.9559,0.278461,-0.0659514,0.278461,-0.0659514,3.26132e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8023,23.7462,23.8195,23.8174,23.801,23.8064,23.7959,23.7953,23.7642,23.796,23.8322,23.8044,23.7989,23.81,23.7997,23.8199,23.7933,23.8182,23.7759,23.7674,23.8079,23.8079,23.7673,23.6662
-50.7067,0.942368,0.418132,3,7,0,51.3014,0.269631,0.134531,0.269631,0.134531,3.2607e+07,1.37012e+06,57571.6,23.8155,23.756,23.7815,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8214,23.8759,23.8011,23.745,23.8181,23.8159,23.7994,23.8047,23.794,23.7932,23.7619,23.7936,23.8296,23.8016,23.7959,23.8066,23.7961,23.816,23.789,23.8133,23.7706,23.7614,23.8011,23.8002,23.7578,23.6547
-50.1542,0.983084,0.418132,3,7,0,51.643,0.286917,-0.127232,0.286917,-0.127232,3.26267e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8052,23.7494,23.8229,23.8211,23.8049,23.8107,23.8005,23.8001,23.7694,23.8016,23.8382,23.8107,23.8057,23.8173,23.8075,23.8283,23.8023,23.8279,23.7864,23.7791,23.8206,23.8219,23.7837,23.6848
-50.8475,0.968916,0.418132,3,15,0,51.6636,0.264795,-0.221045,0.264795,-0.221045,3.26107e+07,1.3702e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.8769,23.8022,23.7461,23.8193,23.8172,23.8007,23.8061,23.7956,23.7948,23.7636,23.7954,23.8314,23.8034,23.7978,23.8087,23.7982,23.8181,23.7912,23.8156,23.7729,23.7636,23.8033,23.8022,23.7595,23.6559
-50.463,0.71065,0.418132,3,7,0,53.7548,0.272351,0.104837,0.272351,0.104837,3.2608e+07,1.37014e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8012,23.7452,23.8183,23.8161,23.7996,23.8049,23.7943,23.7935,23.7623,23.794,23.83,23.802,23.7964,23.8072,23.7967,23.8167,23.7898,23.8142,23.7716,23.7626,23.8025,23.8018,23.7599,23.6574
-50.6283,0.960345,0.418132,3,7,0,51.2928,0.275953,0.253015,0.275953,0.253015,3.26284e+07,1.37057e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7727,23.8801,23.8153,23.8793,23.8555,23.7988,23.8256,23.8804,23.8061,23.7503,23.8239,23.822,23.8059,23.8117,23.8016,23.8012,23.7704,23.8027,23.8393,23.8118,23.8067,23.8183,23.8084,23.8291,23.803,23.8285,23.7868,23.7791,23.8202,23.8209,23.7813,23.6809
-50.1118,1,0.418132,2,3,0,50.5694,0.275214,0.150627,0.275214,0.150627,3.26149e+07,1.37029e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8229,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7967,23.7961,23.765,23.7969,23.8331,23.8053,23.7999,23.811,23.8007,23.8209,23.7943,23.8192,23.7769,23.7684,23.8088,23.8087,23.7678,23.6663
-50.2449,0.987587,0.418132,3,7,0,50.6962,0.292979,-0.0226401,0.292979,-0.0226401,3.26289e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8055,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8008,23.7701,23.8024,23.8391,23.8117,23.8068,23.8185,23.8088,23.8298,23.804,23.8299,23.7886,23.7817,23.8236,23.8254,23.7881,23.6904
-49.8542,0.908862,0.418132,1,3,0,51.7708,0.286106,0.0697983,0.286106,0.0697983,3.26223e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8217,23.8198,23.8036,23.8092,23.799,23.7985,23.7676,23.7997,23.8362,23.8086,23.8035,23.8149,23.805,23.8256,23.7995,23.8249,23.7832,23.7756,23.8168,23.8178,23.7791,23.6798
-49.9204,0.991929,0.418132,2,7,0,50.5028,0.289436,0.00320515,0.289436,0.00320515,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8097,23.8046,23.8162,23.8064,23.8271,23.8011,23.8267,23.7852,23.7779,23.8194,23.8208,23.7827,23.6841
-50.0813,0.995896,0.418132,3,7,0,50.1603,0.275889,-0.12789,0.275889,-0.12789,3.26138e+07,1.37026e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8198,23.8177,23.8013,23.8068,23.7963,23.7956,23.7645,23.7964,23.8326,23.8047,23.7993,23.8103,23.8,23.8203,23.7936,23.8184,23.7762,23.7676,23.808,23.8078,23.767,23.6654
-50.0004,0.971216,0.418132,2,5,0,51.1753,0.277949,-0.0250331,0.277949,-0.0250331,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7954,23.822,23.8765,23.8019,23.7458,23.819,23.8169,23.8004,23.8059,23.7953,23.7946,23.7635,23.7953,23.8314,23.8036,23.798,23.8091,23.7987,23.8189,23.7922,23.8169,23.7746,23.766,23.8064,23.8062,23.7654,23.6641
-49.8219,0.998205,0.418132,2,7,0,50.2729,0.283278,0.081715,0.283278,0.081715,3.26195e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7975,23.7666,23.7986,23.835,23.8074,23.8021,23.8134,23.8034,23.8239,23.7976,23.8228,23.7809,23.773,23.8141,23.8147,23.7754,23.6754
-49.7976,0.999619,0.418132,3,7,0,49.8819,0.282118,0.0567681,0.282118,0.0567681,3.26171e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7656,23.7976,23.8339,23.8062,23.8009,23.8121,23.802,23.8224,23.796,23.8211,23.7791,23.771,23.8118,23.8123,23.7726,23.6723
-49.7856,0.993826,0.418132,4,15,0,50.0068,0.28189,0.000693302,0.28189,0.000693302,3.26159e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7968,23.7962,23.7651,23.7971,23.8334,23.8056,23.8002,23.8115,23.8013,23.8216,23.7952,23.8202,23.7782,23.77,23.8108,23.8111,23.7713,23.6709
-49.8124,0.996581,0.418132,2,7,0,50.257,0.282098,0.0722898,0.282098,0.0722898,3.26177e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8078,23.7974,23.7969,23.7659,23.7979,23.8342,23.8065,23.8012,23.8124,23.8023,23.8228,23.7964,23.8215,23.7795,23.7715,23.8123,23.8128,23.7731,23.6729
-49.7916,0.995468,0.418132,3,15,0,50.0193,0.285034,0.0527789,0.285034,0.0527789,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8236,23.8783,23.8038,23.7479,23.8212,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.7989,23.8354,23.8077,23.8025,23.8139,23.8039,23.8244,23.7982,23.8235,23.7817,23.774,23.8151,23.8159,23.7769,23.6773
-50.6739,0.947712,0.418132,3,7,0,51.1393,0.270456,0.116448,0.270456,0.116448,3.26065e+07,1.37011e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8213,23.8757,23.801,23.7449,23.818,23.8157,23.7992,23.8045,23.7939,23.7931,23.7617,23.7934,23.8294,23.8013,23.7956,23.8064,23.7958,23.8157,23.7888,23.8131,23.7704,23.7612,23.8009,23.8,23.7577,23.6548
-49.9493,0.963908,0.418132,2,7,0,51.6011,0.278471,0.115975,0.278471,0.115975,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.8229,23.8775,23.8029,23.747,23.8203,23.8182,23.8019,23.8074,23.797,23.7964,23.7653,23.7972,23.8335,23.8057,23.8003,23.8115,23.8013,23.8216,23.7951,23.8201,23.7779,23.7696,23.8102,23.8104,23.7701,23.6691
-50.3304,0.87994,0.418132,1,3,0,51.5927,0.274751,0.0058406,0.274751,0.0058406,3.26075e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8213,23.8758,23.801,23.7449,23.8181,23.8158,23.7993,23.8047,23.794,23.7933,23.762,23.7937,23.8297,23.8017,23.7961,23.8069,23.7964,23.8164,23.7895,23.814,23.7715,23.7625,23.8025,23.8019,23.7603,23.6582
-50.9593,0.970088,0.418132,2,7,0,51.2983,0.26952,0.085736,0.26952,0.085736,3.26035e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8003,23.7441,23.8172,23.8149,23.7983,23.8036,23.7928,23.792,23.7606,23.7922,23.828,23.7999,23.7941,23.8048,23.7941,23.8139,23.7868,23.811,23.7681,23.7587,23.7982,23.7971,23.7544,23.6511
